condition_group,subgroup1,subgroup2,n1,n2,phi1_mean,psi1_mean,phi2_mean,psi2_mean,d12,pval,ddist,significant
HELIX,R-AGA,R-CGA,103,140,-65.32707110902015,-38.153433288596645,-64.85462692413037,-39.180488834091456,1.1305072318954124,0.14466546,0.6622701,False
HELIX,L-CTC,L-TTA,528,641,-66.17682860403978,-37.7172403327267,-65.02189825690398,-39.12267811295647,1.819098529720804,0.14739884,0.44132465,False
HELIX,G-GGT,G-GGT,462,462,-60.92991143458184,-42.13846617870556,-60.92991143458184,-42.13846617870556,0.0,0.14962594,0.4717082,False
HELIX,L-CTC,L-CTG,528,2812,-66.17682860403978,-37.7172403327267,-65.22351861101359,-39.34996973306157,1.8906626450854345,0.14962594,0.42267153,False
HELIX,R-CGG,R-CGT,222,1039,-64.28524869453977,-39.78899380234248,-64.29772745015339,-39.47227451543441,0.3169650233720191,0.15247525,0.6724921,False
HELIX,I-ATC,I-ATT,1088,1290,-64.88442703947914,-42.61031613713755,-65.31409374959713,-42.34926289196508,0.5027546902801581,0.15836298,0.40265268,False
HELIX,L-CTG,L-TTG,2812,599,-65.22351861101359,-39.34996973306157,-65.1481952848467,-39.74245972352718,0.3996523440198269,0.16721311,0.45241484,False
HELIX,L-TTG,L-TTG,599,599,-65.1481952848467,-39.74245972352718,-65.1481952848467,-39.74245972352718,0.0,0.16766468,0.40529785,False
HELIX,K-AAA,K-AAG,1790,509,-64.82369982756856,-39.11335831983399,-64.45487644257703,-39.82050146498375,0.7975475641294986,0.16943522,0.4046273,False
HELIX,S-AGC,S-TCT,503,302,-65.67468675663879,-36.32571564783625,-65.99364976068921,-36.842562892520284,0.6073454307808287,0.17206983,0.46769416,False
HELIX,P-CCA,P-CCT,184,151,-58.26180048815391,-36.98078201565925,-58.39854087533756,-36.50081779249328,0.4990627104948287,0.18666667,0.4416758,False
HELIX,R-CGC,R-CGG,1066,222,-64.86240650959502,-39.28216986026544,-64.28524869453977,-39.78899380234248,0.7681026309952721,0.18703242,0.6604241,False
HELIX,R-AGA,R-CGG,103,222,-65.32707110902015,-38.153433288596645,-64.28524869453977,-39.78899380234248,1.9391885255019148,0.18703242,0.63757145,False
HELIX,I-ATC,I-ATC,1088,1088,-64.88442703947914,-42.61031613713755,-64.88442703947914,-42.61031613713755,0.0,0.19700748,0.35854176,False
HELIX,R-AGA,R-CGC,103,1066,-65.32707110902015,-38.153433288596645,-64.86240650959502,-39.28216986026544,1.2206389466920813,0.20598006,0.60325336,False
HELIX,V-GTC,V-GTT,534,733,-65.79401699162808,-41.827757458267094,-65.77557548086904,-41.73528694218888,0.09429149305662463,0.20758483,0.3950939,False
HELIX,P-CCC,P-CCG,92,492,-59.370039662123496,-35.431394583576875,-58.54804688607997,-36.759839056387676,1.5621897583870228,0.20812182,0.455652,False
HELIX,I-ATA,I-ATC,185,1088,-65.00256882155286,-42.402138801424734,-64.88442703947914,-42.61031613713755,0.2393643327148799,0.21262458,0.39227974,False
HELIX,E-GAA,E-GAG,2374,1161,-64.81627541194075,-39.03089744598442,-65.03910350342325,-39.3448368459003,0.38498091533642953,0.21446384,0.37986988,False
HELIX,P-CCA,P-CCG,184,492,-58.26180048815391,-36.98078201565925,-58.54804688607997,-36.759839056387676,0.36159755471701754,0.22155689,0.4576992,False
HELIX,H-CAC,H-CAC,378,378,-66.87671808829099,-38.01823310907083,-66.87671808829099,-38.01823310907083,0.0,0.23659305,0.4477012,False
HELIX,A-GCT,A-GCT,994,994,-63.35574191077107,-39.12919069833008,-63.35574191077107,-39.12919069833008,0.0,0.23920266,0.3655199,False
HELIX,S-AGC,S-TCG,503,261,-65.67468675663879,-36.32571564783625,-65.27354974668394,-36.47083667713151,0.4265806065671909,0.2538071,0.4195386,False
HELIX,I-ATA,I-ATA,185,185,-65.00256882155286,-42.402138801424734,-65.00256882155286,-42.402138801424734,0.0,0.2638889,0.32608533,False
HELIX,L-CTT,L-TTA,530,641,-65.76156676288134,-39.0306754648364,-65.02189825690398,-39.12267811295647,0.7453683559126231,0.2777778,0.41133663,False
HELIX,F-TTT,F-TTT,888,888,-66.69868237738544,-39.501968762851035,-66.69868237738544,-39.501968762851035,0.0,0.28089887,0.43552962,False
HELIX,R-CGA,R-CGA,140,140,-64.85462692413037,-39.180488834091456,-64.85462692413037,-39.180488834091456,0.0,0.29235882,0.54237515,False
HELIX,Q-CAA,Q-CAG,828,1629,-65.26284001006536,-38.4942768036532,-65.03375546530313,-38.95480913863048,0.5143634514704,0.29239765,0.3672574,False
HELIX,L-CTG,L-CTG,2812,2812,-65.22351861101359,-39.34996973306157,-65.22351861101359,-39.34996973306157,0.0,0.29900333,0.4254486,False
HELIX,P-CCG,P-CCG,492,492,-58.54804688607997,-36.759839056387676,-58.54804688607997,-36.759839056387676,0.0,0.30487806,0.44328323,False
HELIX,V-GTG,V-GTT,986,733,-65.80718559634786,-41.928038295661224,-65.77557548086904,-41.73528694218888,0.19532609571177398,0.30674848,0.38052946,False
HELIX,N-AAT,N-AAT,623,623,-66.57620342518877,-36.242155113530316,-66.57620342518877,-36.242155113530316,0.0,0.31893688,0.41697592,False
HELIX,K-AAG,K-AAG,509,509,-64.45487644257703,-39.82050146498375,-64.45487644257703,-39.82050146498375,0.0,0.32467532,0.34783196,False
HELIX,V-GTT,V-GTT,733,733,-65.77557548086904,-41.73528694218888,-65.77557548086904,-41.73528694218888,0.0,0.33112583,0.3763001,False
HELIX,V-GTC,V-GTC,534,534,-65.79401699162808,-41.827757458267094,-65.79401699162808,-41.827757458267094,0.0,0.33222592,0.35356498,False
HELIX,R-CGC,R-CGT,1066,1039,-64.86240650959502,-39.28216986026544,-64.29772745015339,-39.47227451543441,0.595820627444871,0.33783785,0.6537021,False
HELIX,P-CCT,P-CCT,151,151,-58.39854087533756,-36.50081779249328,-58.39854087533756,-36.50081779249328,0.0,0.33783785,0.4002175,False
HELIX,L-TTA,L-TTA,641,641,-65.02189825690398,-39.12267811295647,-65.02189825690398,-39.12267811295647,0.0,0.35460994,0.34873885,False
HELIX,R-CGC,R-CGC,1066,1066,-64.86240650959502,-39.28216986026544,-64.86240650959502,-39.28216986026544,0.0,0.37873754,0.54302317,False
HELIX,Y-TAT,Y-TAT,667,667,-66.86128186076677,-39.865246034236506,-66.86128186076677,-39.865246034236506,0.0,0.390625,0.42757145,False
HELIX,R-CGA,R-CGC,140,1066,-64.85462692413037,-39.180488834091456,-64.86240650959502,-39.28216986026544,0.10197819881619444,0.4032258,0.6159512,False
HELIX,I-ATT,I-ATT,1290,1290,-65.31409374959713,-42.34926289196508,-65.31409374959713,-42.34926289196508,0.0,0.40863788,0.3496074,False
HELIX,R-AGG,R-AGG,63,63,-63.47511995708456,-39.08048120426413,-63.47511995708456,-39.08048120426413,0.0,0.40983605,0.4539257,False
HELIX,P-CCC,P-CCC,92,92,-59.370039662123496,-35.431394583576875,-59.370039662123496,-35.431394583576875,0.0,0.42192692,0.3405186,False
HELIX,D-GAC,D-GAT,805,1347,-63.98114135193412,-38.38605928644352,-64.03104271401024,-39.04230386189835,0.6581391104857202,0.42735043,0.349994,False
HELIX,T-ACC,T-ACC,846,846,-67.09902025520739,-39.366819809743994,-67.09902025520739,-39.366819809743994,0.0,0.4385965,0.43025127,False
HELIX,C-TGC,C-TGC,193,193,-65.082844034868,-40.3688461270253,-65.082844034868,-40.3688461270253,0.0,0.44850498,0.3444768,False
HELIX,M-ATG,M-ATG,1187,1187,-65.39981262368079,-38.89723405902186,-65.39981262368079,-38.89723405902186,0.0,0.46296296,0.3717496,False
HELIX,A-GCC,A-GCC,1607,1607,-63.415888556602205,-39.25951412278851,-63.415888556602205,-39.25951412278851,0.0,0.47619048,0.3027637,False
HELIX,E-GAA,E-GAA,2374,2374,-64.81627541194075,-39.03089744598442,-64.81627541194075,-39.03089744598442,0.0,0.4854369,0.3793882,False
HELIX,R-CGA,R-CGG,140,222,-64.85462692413037,-39.180488834091456,-64.28524869453977,-39.78899380234248,0.8333485853578354,0.49019608,0.49944896,False
HELIX,L-CTG,L-CTT,2812,530,-65.22351861101359,-39.34996973306157,-65.76156676288134,-39.0306754648364,0.6256553711507267,0.5049505,0.3973128,False
HELIX,L-TTA,L-TTG,641,599,-65.02189825690398,-39.12267811295647,-65.1481952848467,-39.74245972352718,0.632518919929504,0.5346535,0.37382516,False
HELIX,V-GTA,V-GTA,474,474,-65.84891122198746,-41.85411857336876,-65.84891122198746,-41.85411857336876,0.0,0.55445546,0.33475208,False
HELIX,A-GCG,A-GCG,2157,2157,-63.65043042251128,-39.361222469719166,-63.65043042251128,-39.361222469719166,0.0,0.55445546,0.29001412,False
HELIX,T-ACA,T-ACA,215,215,-67.44871228033371,-38.986122140880404,-67.44871228033371,-38.986122140880404,0.0,0.56435645,0.35832688,False
HELIX,G-GGC,G-GGC,549,549,-60.61706144983857,-42.43330153951292,-60.61706144983857,-42.43330153951292,0.0,0.57425743,0.43702853,False
HELIX,T-ACT,T-ACT,334,334,-67.44891035581963,-39.4127596621015,-67.44891035581963,-39.4127596621015,0.0,0.57425743,0.41238633,False
HELIX,G-GGG,G-GGG,245,245,-61.32173206650879,-42.2711562637114,-61.32173206650879,-42.2711562637114,0.0,0.5940594,0.3584288,False
HELIX,S-TCT,S-TCT,302,302,-65.99364976068921,-36.842562892520284,-65.99364976068921,-36.842562892520284,0.0,0.6039604,0.39606544,False
HELIX,T-ACG,T-ACG,461,461,-65.47704157262612,-40.62124893761395,-65.47704157262612,-40.62124893761395,0.0,0.6138614,0.3676308,False
HELIX,R-CGT,R-CGT,1039,1039,-64.29772745015339,-39.47227451543441,-64.29772745015339,-39.47227451543441,0.0,0.62376237,0.61133313,False
HELIX,S-TCC,S-TCC,301,301,-66.28487536652021,-36.61864538586517,-66.28487536652021,-36.61864538586517,0.0,0.62376237,0.39617902,False
HELIX,N-AAC,N-AAT,782,623,-66.2349944950116,-36.493413867432984,-66.57620342518877,-36.242155113530316,0.4237387112895924,0.63366336,0.39750922,False
HELIX,K-AAA,K-AAA,1790,1790,-64.82369982756856,-39.11335831983399,-64.82369982756856,-39.11335831983399,0.0,0.6732673,0.3442517,False
HELIX,Y-TAC,Y-TAC,586,586,-66.63089958006223,-39.10396339463064,-66.63089958006223,-39.10396339463064,0.0,0.6831683,0.43316165,False
HELIX,Q-CAA,Q-CAA,828,828,-65.26284001006536,-38.4942768036532,-65.26284001006536,-38.4942768036532,0.0,0.6831683,0.35450926,False
HELIX,C-TGT,C-TGT,167,167,-63.73259076803736,-40.78154323215039,-63.73259076803736,-40.78154323215039,0.0,0.6831683,0.30272523,False
HELIX,A-GCA,A-GCC,1258,1607,-63.52172916798072,-39.531703991402686,-63.415888556602205,-39.25951412278851,0.29204376314720704,0.6831683,0.29019833,False
HELIX,D-GAC,D-GAC,805,805,-63.98114135193412,-38.38605928644352,-63.98114135193412,-38.38605928644352,0.0,0.7029703,0.32685858,False
HELIX,L-CTA,L-CTA,169,169,-65.51481251873629,-39.32920595798473,-65.51481251873629,-39.32920595798473,0.0,0.7128713,0.37263235,False
HELIX,F-TTC,F-TTC,677,677,-66.6942495846141,-39.578914258945815,-66.6942495846141,-39.578914258945815,0.0,0.7227723,0.40525746,False
HELIX,D-GAT,D-GAT,1347,1347,-64.03104271401024,-39.04230386189835,-64.03104271401024,-39.04230386189835,0.0,0.7326733,0.32583672,False
HELIX,L-CTT,L-CTT,530,530,-65.76156676288134,-39.0306754648364,-65.76156676288134,-39.0306754648364,0.0,0.7425743,0.35295913,False
HELIX,E-GAG,E-GAG,1161,1161,-65.03910350342325,-39.3448368459003,-65.03910350342325,-39.3448368459003,0.0,0.7425743,0.2994195,False
HELIX,N-AAC,N-AAC,782,782,-66.2349944950116,-36.493413867432984,-66.2349944950116,-36.493413867432984,0.0,0.75247526,0.3843192,False
HELIX,A-GCC,A-GCG,1607,2157,-63.415888556602205,-39.25951412278851,-63.65043042251128,-39.361222469719166,0.2556452125494914,0.75247526,0.34012637,False
HELIX,S-AGT,S-AGT,264,264,-65.22679027162603,-38.076484377407276,-65.22679027162603,-38.076484377407276,0.0,0.75247526,0.33025745,False
HELIX,A-GCG,A-GCT,2157,994,-63.65043042251128,-39.361222469719166,-63.35574191077107,-39.12919069833008,0.3750734086623739,0.76237625,0.29668662,False
HELIX,G-GGA,G-GGA,153,153,-63.32062790824804,-39.38382698077732,-63.32062790824804,-39.38382698077732,0.0,0.77227724,0.35483107,False
HELIX,G-GGC,G-GGT,549,462,-60.61706144983857,-42.43330153951292,-60.92991143458184,-42.13846617870556,0.4298871979208779,0.7920792,0.38969764,False
HELIX,Q-CAG,Q-CAG,1629,1629,-65.03375546530313,-38.95480913863048,-65.03375546530313,-38.95480913863048,0.0,0.7920792,0.35250857,False
HELIX,S-AGC,S-AGC,503,503,-65.67468675663879,-36.32571564783625,-65.67468675663879,-36.32571564783625,0.0,0.8019802,0.33855796,False
HELIX,W-TGG,W-TGG,660,660,-64.10259577575529,-40.30790376415586,-64.10259577575529,-40.30790376415586,0.0,0.8118812,0.3443755,False
HELIX,L-CTC,L-CTC,528,528,-66.17682860403978,-37.7172403327267,-66.17682860403978,-37.7172403327267,0.0,0.83168316,0.3722448,False
HELIX,R-AGA,R-AGA,103,103,-65.32707110902015,-38.153433288596645,-65.32707110902015,-38.153433288596645,0.0,0.84158415,0.47317886,False
HELIX,S-TCG,S-TCG,261,261,-65.27354974668394,-36.47083667713151,-65.27354974668394,-36.47083667713151,0.0,0.85148513,0.32345393,False
HELIX,S-TCA,S-TCA,216,216,-64.68298427028796,-37.93930002792757,-64.68298427028796,-37.93930002792757,0.0,0.8613861,0.30747324,False
HELIX,A-GCC,A-GCT,1607,994,-63.415888556602205,-39.25951412278851,-63.35574191077107,-39.12919069833008,0.14353332005951555,0.8613861,0.29788435,False
HELIX,A-GCA,A-GCA,1258,1258,-63.52172916798072,-39.531703991402686,-63.52172916798072,-39.531703991402686,0.0,0.8613861,0.25478944,False
HELIX,H-CAT,H-CAT,510,510,-67.21594626360884,-38.02739922293698,-67.21594626360884,-38.02739922293698,0.0,0.9306931,0.36558512,False
HELIX,V-GTG,V-GTG,986,986,-65.80718559634786,-41.928038295661224,-65.80718559634786,-41.928038295661224,0.0,0.9306931,0.32469982,False
HELIX,A-GCA,A-GCG,1258,2157,-63.52172916798072,-39.531703991402686,-63.65043042251128,-39.361222469719166,0.2136070273967254,0.97029704,0.24634315,False
HELIX,P-CCA,P-CCA,184,184,-58.26180048815391,-36.98078201565925,-58.26180048815391,-36.98078201565925,0.0,0.990099,0.27872965,False
OTHER,C-TGC,C-TGT,115,62,-96.82932424046632,70.39568619019492,-94.11976770615476,73.02008392593477,3.7721558939135806,0.00019996,1.7275465,True
OTHER,T-ACA,T-ACG,129,288,-97.33384299369848,80.16973470380735,-98.12464912599174,79.38652374187116,1.1130111184393527,0.00019996,1.503476,True
OTHER,T-ACA,T-ACT,129,173,-97.33384299369848,80.16973470380735,-96.16954845721061,15.957606599427155,64.22268273329158,0.00019996,1.4744338,True
OTHER,G-GGA,G-GGG,211,246,97.63898852505798,-13.318477853194882,98.8846101239932,-32.835577774418944,19.556808597078877,0.00019996,1.4732374,True
OTHER,T-ACA,T-ACC,129,440,-97.33384299369848,80.16973470380735,-100.16175304594803,17.895408106587936,62.33850197430769,0.00019996,1.4703354,True
OTHER,G-GGG,G-GGT,246,727,98.8846101239932,-32.835577774418944,98.08745874596102,-63.54611977350684,30.72088605814032,0.00019996,1.465325,True
OTHER,V-GTC,V-GTG,139,269,-93.03027740145686,45.89197956161314,-93.28180594783174,85.38208428587586,39.490905759970595,0.00019996,1.4504933,True
OTHER,G-GGC,G-GGG,824,246,109.55387787174087,-37.37562159119935,98.8846101239932,-32.835577774418944,11.59505377872024,0.00019996,1.4501464,True
OTHER,G-GGA,G-GGC,211,824,97.63898852505798,-13.318477853194882,109.55387787174087,-37.37562159119935,26.846056562830693,0.00019996,1.4381377,True
OTHER,G-GGA,G-GGT,211,727,97.63898852505798,-13.318477853194882,98.08745874596102,-63.54611977350684,50.2296440203802,0.00019996,1.4324312,True
OTHER,V-GTC,V-GTT,139,191,-93.03027740145686,45.89197956161314,-94.24216469608139,54.82330567505107,9.013171304233074,0.00019996,1.4295921,True
OTHER,V-GTG,V-GTT,269,191,-93.28180594783174,85.38208428587586,-94.24216469608139,54.82330567505107,30.573865295555006,0.00019996,1.4159058,True
OTHER,V-GTA,V-GTT,132,191,-95.22304133259775,110.056948624869,-94.24216469608139,54.82330567505107,55.24235180080619,0.00019996,1.4156184,True
OTHER,V-GTA,V-GTG,132,269,-95.22304133259775,110.056948624869,-93.28180594783174,85.38208428587586,24.751107550305345,0.00019996,1.413628,True
OTHER,Y-TAC,Y-TAT,247,299,-99.14340599164498,17.7924190991879,-99.1999599579727,37.04376660509052,19.25143057396334,0.00019996,1.4125956,True
OTHER,V-GTA,V-GTC,132,139,-95.22304133259775,110.056948624869,-93.03027740145686,45.89197956161314,64.20242572166796,0.00019996,1.409527,True
OTHER,G-GGC,G-GGT,824,727,109.55387787174087,-37.37562159119935,98.08745874596102,-63.54611977350684,28.57225477063737,0.00019996,1.4089276,True
OTHER,H-CAC,H-CAT,210,289,-95.93385911952097,20.863342159464622,-98.19552599900895,19.86693196522836,2.4714308302986865,0.00019996,1.4006069,True
OTHER,S-TCA,S-TCT,153,197,-89.22701633572949,-10.156615092987668,-87.09603829582052,-3.2832064068977798,7.196166644303767,0.00019996,1.3880322,True
OTHER,T-ACC,T-ACG,440,288,-100.16175304594803,17.895408106587936,-98.12464912599174,79.38652374187116,61.524849406174695,0.00019996,1.383351,True
OTHER,S-TCC,S-TCT,172,197,-87.60061169056604,-7.5431413910516065,-87.09603829582052,-3.2832064068977798,4.289713321412363,0.00019996,1.3751402,True
OTHER,T-ACG,T-ACT,288,173,-98.12464912599174,79.38652374187116,-96.16954845721061,15.957606599427155,63.45904150306791,0.00019996,1.3736792,True
OTHER,T-ACC,T-ACT,440,173,-100.16175304594803,17.895408106587936,-96.16954845721061,15.957606599427155,4.437653902625891,0.00019996,1.3719162,True
OTHER,S-TCG,S-TCT,164,197,-85.82981001615937,-4.7944115874159,-87.09603829582052,-3.2832064068977798,1.971566674966497,0.00019996,1.3569927,True
OTHER,F-TTC,F-TTT,263,327,-96.37995926478202,40.469495794634604,-92.5211346101566,27.457276793633927,13.572338451613566,0.00019996,1.3550769,True
OTHER,S-TCA,S-TCC,153,172,-89.22701633572949,-10.156615092987668,-87.60061169056604,-7.5431413910516065,3.078219755072821,0.00019996,1.3484998,True
OTHER,S-AGC,S-TCC,322,172,-88.65302772844912,-4.123121385880006,-87.60061169056604,-7.5431413910516065,3.578283995516212,0.00019996,1.338479,True
OTHER,S-AGT,S-TCT,157,197,-89.11733715803742,-5.84011611066579,-87.09603829582052,-3.2832064068977798,3.259361336768651,0.00019996,1.3293339,True
OTHER,S-TCA,S-TCG,153,164,-89.22701633572949,-10.156615092987668,-85.82981001615937,-4.7944115874159,6.347774193596781,0.00019996,1.3087164,True
