condition_group,subgroup1,subgroup2,n1,n2,phi1_mean,psi1_mean,phi2_mean,psi2_mean,d12,pval,ddist,significant
ANY,G-GGA,G-GGG,397,743,67.34645068808028,-16.66957527322553,94.3706473845585,-23.860446242739144,27.964545989344042,0.00019996,0.5060601,True
ANY,S-AGT,S-TCG,377,519,-79.41161785688179,-27.398052223340745,-83.33407938400423,-23.077272846843385,5.835652393016616,0.00019996,0.4421977,True
ANY,S-AGC,S-AGT,1035,377,-85.71422272483525,-21.099579619835147,-79.41161785688179,-27.398052223340745,8.910307809422815,0.00019996,0.39823684,True
ANY,P-CCA,P-CCC,429,205,-63.183552841795056,-16.540530801689187,-63.730507560340506,-16.505761723719235,0.5480587130244479,0.00019996,0.3911182,True
ANY,F-TTC,F-TTT,1289,1348,-88.82679457112341,-12.320036531454186,-90.16100372359371,-5.015573539627736,7.425314381324046,0.00019996,0.21977726,True
ANY,C-TGC,C-TGT,379,292,-91.78010006634523,-1.5496810234949772,-89.43475653933542,0.9308687661778781,3.413760905326097,0.00039992,0.39789,True
ANY,I-ATA,I-ATT,130,2004,-88.54968696630682,3.0092575511289117,-89.36313517569867,21.67257272704398,18.681034000956814,0.0009998,0.50497437,True
ANY,L-CTA,L-TTG,210,827,-84.95241757575788,-21.31252955023051,-80.00777042801884,-23.458680855380653,5.390315467599405,0.0009998,0.4244714,True
ANY,S-AGC,S-TCC,1035,558,-85.71422272483525,-21.099579619835147,-88.99965982882728,-18.8726630352969,3.969036966164336,0.0009998,0.36064062,True
ANY,H-CAC,H-CAT,797,927,-86.90587216894903,-7.7942934232485,-88.56532126931698,-3.6181176892167732,4.493797400665438,0.0009998,0.23959714,True
ANY,E-GAA,E-GAG,3276,1481,-76.00672757449541,-28.62441781145841,-75.85875835631626,-28.623219113259076,0.14797407342478558,0.00159968,0.1840487,True
ANY,S-AGT,S-TCC,377,558,-79.41161785688179,-27.398052223340745,-88.99965982882728,-18.8726630352969,12.830152363218572,0.0019996,0.35704306,True
ANY,N-AAC,N-AAT,1746,1030,-80.14286473961252,0.3934760990270333,-78.30060562610917,6.763945299686913,6.631500318769672,0.0021995602,0.21747302,True
ANY,N-AAC,N-AAC,1746,1746,-80.14286473961252,0.3934760990270333,-80.14286473961252,0.3934760990270333,0.0,0.0027994402,0.21675873,True
ANY,S-TCG,S-TCT,519,516,-83.33407938400423,-23.077272846843385,-84.18772325666158,-28.582306280130698,5.5708258779948014,0.00319936,0.35677382,True
ANY,V-GTG,V-GTT,2083,1388,-94.12429612157447,81.86816369376858,-94.5506980012692,82.83725825396667,1.058755320937148,0.0033993202,0.20263451,True
ANY,Q-CAA,Q-CAG,1019,2321,-77.62094716217955,-25.423709204120396,-78.60213115720856,-25.74553405743306,1.0326147724639656,0.00459908,0.17770343,True
ANY,G-GGA,G-GGC,397,2251,67.34645068808028,-16.66957527322553,87.67429577133214,-17.218959831568213,20.335267618638134,0.00919816,0.38214666,False
ANY,R-AGA,R-CGC,50,1655,-70.18661409970083,-37.44585984152917,-79.38160600566876,-22.976271424491824,17.144003765435805,0.00939812,0.83302677,False
ANY,S-TCC,S-TCT,558,516,-88.99965982882728,-18.8726630352969,-84.18772325666158,-28.582306280130698,10.836600274832154,0.00939812,0.32697156,False
ANY,Y-TAC,Y-TAT,1015,1161,-91.63133171603319,-12.631129450033464,-91.70495432509675,-2.455396657558931,10.175999123054545,0.00939812,0.19034192,False
ANY,S-TCC,S-TCG,558,519,-88.99965982882728,-18.8726630352969,-83.33407938400423,-23.077272846843385,7.0553203643856115,0.010315659,0.33395663,False
ANY,T-ACG,T-ACT,942,599,-90.31212165898025,-27.89854799515177,-92.00510698817295,11.217897570187064,39.153065180021066,0.0112057375,0.31366605,False
ANY,P-CCC,P-CCG,205,1452,-63.730507560340506,-16.505761723719235,-63.81195073600374,-17.613932595797124,1.1111596071600067,0.011486331,0.303328,False
ANY,G-GGC,G-GGG,2251,743,87.67429577133214,-17.218959831568213,94.3706473845585,-23.860446242739144,9.431355505850009,0.011668611,0.38838616,False
ANY,T-ACC,T-ACT,1747,599,-93.11102389782475,-8.239343426924654,-92.00510698817295,11.217897570187064,19.48864488441253,0.013102725,0.32049984,False
ANY,S-TCA,S-TCC,302,558,-83.42843844738795,-22.71585167936487,-88.99965982882728,-18.8726630352969,6.7682055697872885,0.014392631,0.32389456,False
ANY,L-CTA,L-CTG,210,4246,-84.95241757575788,-21.31252955023051,-80.87785456600842,-22.344309879083685,4.2031695620599026,0.0150015,0.3436316,False
ANY,G-GGA,G-GGT,397,2040,67.34645068808028,-16.66957527322553,79.40741729054223,-18.70409908922286,12.231361434589488,0.015455951,0.38049474,False
ANY,L-CTC,L-CTG,710,4246,-80.93352743793321,-22.048451697448122,-80.87785456600842,-22.344309879083685,0.3010507138491041,0.015629884,0.33063433,False
ANY,V-GTC,V-GTG,1092,2083,-94.36600968611205,76.09336852411703,-94.12429612157447,81.86816369376858,5.779851615631006,0.016583748,0.18499656,False
ANY,S-AGT,S-TCA,377,302,-79.41161785688179,-27.398052223340745,-83.42843844738795,-22.71585167936487,6.169104439894192,0.01674481,0.3122868,False
ANY,L-CTG,L-TTA,4246,647,-80.87785456600842,-22.344309879083685,-78.1554641062464,-24.869919173763055,3.713504022452931,0.016772894,0.32023197,False
ANY,L-CTT,L-TTG,627,827,-82.56450147965137,-15.568687090350167,-80.00777042801884,-23.458680855380653,8.293905912331171,0.017070673,0.33822116,False
ANY,V-GTA,V-GTT,737,1388,-93.25387730431557,69.77313493791577,-94.5506980012692,82.83725825396667,13.128330508371278,0.018241517,0.18791313,False
ANY,S-AGT,S-TCT,377,516,-79.41161785688179,-27.398052223340745,-84.18772325666158,-28.582306280130698,4.920735764174824,0.01914975,0.30082473,False
ANY,R-AGA,R-AGG,50,28,-70.18661409970083,-37.44585984152917,-81.67535428368829,-23.433497947910816,18.120083798175322,0.020885548,0.71376795,False
ANY,R-AGA,R-CGG,50,301,-70.18661409970083,-37.44585984152917,-80.40762336240972,-24.4915608446902,16.50099672286145,0.021168502,0.7845305,False
ANY,L-CTA,L-TTA,210,647,-84.95241757575788,-21.31252955023051,-78.1554641062464,-24.869919173763055,7.67160983107985,0.021939447,0.34837285,False
ANY,P-CCC,P-CCT,205,322,-63.730507560340506,-16.505761723719235,-63.273636206758354,-18.94500839898567,2.4816639128863422,0.024801588,0.2675369,False
ANY,A-GCA,A-GCT,1503,1208,-74.36334990924449,-32.650824572464686,-74.15572581885445,-33.20609504632463,0.592817899570297,0.025706941,0.1469192,False
ANY,S-AGC,S-TCG,1035,519,-85.71422272483525,-21.099579619835147,-83.33407938400423,-23.077272846843385,3.0945682773298975,0.027670171,0.31331557,False
ANY,Q-CAA,Q-CAA,1019,1019,-77.62094716217955,-25.423709204120396,-77.62094716217955,-25.423709204120396,0.0,0.030693676,0.16011049,False
ANY,T-ACA,T-ACC,323,1747,-91.93454430385756,-28.599757413460082,-93.11102389782475,-8.239343426924654,20.394375742790675,0.03875969,0.28399786,False
ANY,S-TCA,S-TCT,302,516,-83.42843844738795,-22.71585167936487,-84.18772325666158,-28.582306280130698,5.9153869699657236,0.04310345,0.30096418,False
ANY,L-CTA,L-CTC,210,710,-84.95241757575788,-21.31252955023051,-80.93352743793321,-22.048451697448122,4.085714055911132,0.045454547,0.29849708,False
ANY,G-GGC,G-GGT,2251,2040,87.67429577133214,-17.218959831568213,79.40741729054223,-18.70409908922286,8.39922129907138,0.04868549,0.369119,False
ANY,E-GAG,E-GAG,1481,1481,-75.85875835631626,-28.623219113259076,-75.85875835631626,-28.623219113259076,0.0,0.049212597,0.1361484,False
ANY,S-AGC,S-TCA,1035,302,-85.71422272483525,-21.099579619835147,-83.42843844738795,-22.71585167936487,2.799490155982284,0.05076142,0.28431347,False
ANY,R-AGG,R-CGT,28,1639,-81.67535428368829,-23.433497947910816,-78.46739884564089,-24.52767376237935,3.389424553735598,0.05144033,0.78892696,False
ANY,S-TCA,S-TCG,302,519,-83.42843844738795,-22.71585167936487,-83.33407938400423,-23.077272846843385,0.3735356651568742,0.052966103,0.28940564,False
ANY,R-AGA,R-CGA,50,158,-70.18661409970083,-37.44585984152917,-76.00111998918683,-27.743617106661077,11.311144629309984,0.05561735,0.7102735,False
ANY,V-GTC,V-GTC,1092,1092,-94.36600968611205,76.09336852411703,-94.36600968611205,76.09336852411703,0.0,0.05807201,0.15909274,False
ANY,T-ACA,T-ACT,323,599,-91.93454430385756,-28.599757413460082,-92.00510698817295,11.217897570187064,39.817717507275304,0.058616646,0.276101,False
ANY,T-ACT,T-ACT,599,599,-92.00510698817295,11.217897570187064,-92.00510698817295,11.217897570187064,0.0,0.061500616,0.27617037,False
ANY,P-CCG,P-CCT,1452,322,-63.81195073600374,-17.613932595797124,-63.273636206758354,-18.94500839898567,1.4358082484199335,0.06693441,0.24400748,False
ANY,K-AAA,K-AAG,2556,750,-77.60035414183196,-25.307911884479292,-79.37377177869075,-25.773023861295066,1.8333955562560127,0.06849315,0.18420208,False
ANY,L-CTC,L-TTA,710,647,-80.93352743793321,-22.048451697448122,-78.1554641062464,-24.869919173763055,3.9595851543773763,0.075987846,0.28438964,False
ANY,R-CGC,R-CGT,1655,1639,-79.38160600566876,-22.976271424491824,-78.46739884564089,-24.52767376237935,1.8007287262242195,0.07788162,0.7733629,False
ANY,V-GTC,V-GTT,1092,1388,-94.36600968611205,76.09336852411703,-94.5506980012692,82.83725825396667,6.746418195022232,0.08319467,0.16880864,False
ANY,A-GCC,A-GCT,2049,1208,-74.94625191339172,-33.89726579410031,-74.15572581885445,-33.20609504632463,1.0500707160592366,0.084745765,0.13329129,False
ANY,S-TCG,S-TCG,519,519,-83.33407938400423,-23.077272846843385,-83.33407938400423,-23.077272846843385,0.0,0.08547009,0.2785014,False
ANY,V-GTT,V-GTT,1388,1388,-94.5506980012692,82.83725825396667,-94.5506980012692,82.83725825396667,0.0,0.08561644,0.16099758,False
ANY,T-ACG,T-ACG,942,942,-90.31212165898025,-27.89854799515177,-90.31212165898025,-27.89854799515177,0.0,0.088339224,0.2748817,False
ANY,S-AGC,S-AGC,1035,1035,-85.71422272483525,-21.099579619835147,-85.71422272483525,-21.099579619835147,0.0,0.09057971,0.284897,False
ANY,I-ATA,I-ATA,130,130,-88.54968696630682,3.0092575511289117,-88.54968696630682,3.0092575511289117,0.0,0.09242144,0.34161344,False
ANY,Q-CAG,Q-CAG,2321,2321,-78.60213115720856,-25.74553405743306,-78.60213115720856,-25.74553405743306,0.0,0.10504202,0.14211607,False
ANY,H-CAT,H-CAT,927,927,-88.56532126931698,-3.6181176892167732,-88.56532126931698,-3.6181176892167732,0.0,0.10822511,0.18679637,False
ANY,D-GAT,D-GAT,2383,2383,-77.06816629227208,-13.474595487053863,-77.06816629227208,-13.474595487053863,0.0,0.11415525,0.16731618,False
ANY,T-ACC,T-ACG,1747,942,-93.11102389782475,-8.239343426924654,-90.31212165898025,-27.89854799515177,19.85744641181264,0.11904762,0.27033293,False
ANY,A-GCG,A-GCT,2848,1208,-75.01997014510367,-33.01164297574895,-74.15572581885445,-33.20609504632463,0.8858497972033084,0.120192304,0.1329245,False
ANY,A-GCA,A-GCC,1503,2049,-74.36334990924449,-32.650824572464686,-74.94625191339172,-33.89726579410031,1.3760052563240337,0.12376238,0.1355113,False
ANY,R-AGG,R-CGG,28,301,-81.67535428368829,-23.433497947910816,-80.40762336240972,-24.4915608446902,1.6512537001645013,0.12661499,0.7186194,False
ANY,R-AGA,R-CGT,50,1639,-70.18661409970083,-37.44585984152917,-78.46739884564089,-24.52767376237935,15.344410304216119,0.13850416,0.7190751,False
ANY,L-CTA,L-CTT,210,627,-84.95241757575788,-21.31252955023051,-82.56450147965137,-15.568687090350167,6.220439653751879,0.14084508,0.3041421,False
ANY,R-CGG,R-CGT,301,1639,-80.40762336240972,-24.4915608446902,-78.46739884564089,-24.52767376237935,1.9405605680562794,0.14626865,0.6963418,False
ANY,L-CTC,L-CTT,710,627,-80.93352743793321,-22.048451697448122,-82.56450147965137,-15.568687090350167,6.6818729176899065,0.15432099,0.29534653,False
ANY,S-AGC,S-TCT,1035,516,-85.71422272483525,-21.099579619835147,-84.18772325666158,-28.582306280130698,7.6368448261721475,0.15576324,0.26820132,False
ANY,S-TCC,S-TCC,558,558,-88.99965982882728,-18.8726630352969,-88.99965982882728,-18.8726630352969,0.0,0.16286644,0.26881874,False
ANY,V-GTA,V-GTG,737,2083,-93.25387730431557,69.77313493791577,-94.12429612157447,81.86816369376858,12.12630815715751,0.16835018,0.14365225,False
ANY,L-TTG,L-TTG,827,827,-80.00777042801884,-23.458680855380653,-80.00777042801884,-23.458680855380653,0.0,0.17006803,0.2784305,False
ANY,L-CTC,L-CTC,710,710,-80.93352743793321,-22.048451697448122,-80.93352743793321,-22.048451697448122,0.0,0.17064847,0.269651,False
