condition_group,subgroup1,subgroup2,n1,n2,phi1_mean,psi1_mean,phi2_mean,psi2_mean,d12,pval,ddist,significant
HELIX,G-GGC,G-GGT,285,215,-60.69830655001587,-42.55769977486636,-60.64720307464584,-42.89439395000214,0.34055033807832014,0.00159968,0.5789836,False
HELIX,G-GGG,G-GGT,319,215,-61.50499970231857,-41.54727232490594,-60.64720307464584,-42.89439395000214,1.5970446854263463,0.0017996401,0.5642157,False
HELIX,T-ACC,T-ACT,324,154,-66.21679204087353,-39.99285445849985,-68.53381077339529,-37.841338039756664,3.1618979596087975,0.00379924,0.6495052,False
HELIX,T-ACA,T-ACT,842,154,-66.1959121525808,-39.75721976232358,-68.53381077339529,-37.841338039756664,3.022643335901921,0.0055988804,0.6239648,False
HELIX,S-TCC,S-TCT,122,141,-67.39190559700671,-37.55428567950854,-65.21808178043426,-37.638915138419584,2.1754705538832697,0.0065986803,0.6653369,False
HELIX,T-ACG,T-ACT,509,154,-67.62510191564928,-39.632688338281326,-68.53381077339529,-37.841338039756664,2.0086532005725717,0.00939812,0.64674795,False
HELIX,S-TCC,S-TCG,122,263,-67.39190559700671,-37.55428567950854,-66.09280361687028,-36.30102109889207,1.8050867191972126,0.00959808,0.6473832,False
HELIX,C-TGC,C-TGT,141,213,-64.51188803157913,-40.56213365034749,-64.39229824940138,-40.42716911234804,0.1803251022978442,0.00959808,0.54451257,False
HELIX,G-GGC,G-GGG,285,319,-60.69830655001587,-42.55769977486636,-61.50499970231857,-41.54727232490594,1.2929491380582534,0.012378005,0.5238611,False
HELIX,R-CGA,R-CGT,365,86,-64.71117929118176,-39.868903600537045,-65.5955795056717,-37.645099874713026,2.393212642114907,0.013154433,0.680522,False
HELIX,S-AGC,S-TCC,214,122,-65.35915933774088,-36.46374352567845,-67.39190559700671,-37.55428567950854,2.306802883611777,0.013692675,0.6689998,False
HELIX,S-AGC,S-TCT,214,141,-65.35915933774088,-36.46374352567845,-65.21808178043426,-37.638915138419584,1.1836093935788894,0.017806936,0.61865264,False
HELIX,G-GGA,G-GGT,568,215,-61.23983809836034,-41.66991861673727,-60.64720307464584,-42.89439395000214,1.3603514667567298,0.01999231,0.51546186,False
HELIX,Y-TAC,Y-TAT,263,977,-66.85106389776843,-39.74979876179036,-66.63350871232518,-39.57976461749748,0.2761193020030617,0.024989588,0.56399626,False
HELIX,R-CGC,R-CGT,151,86,-64.10905713471013,-39.60305214747264,-65.5955795056717,-37.645099874713026,2.458317689350533,0.025487257,0.65504545,False
HELIX,S-AGT,S-TCC,534,122,-65.49498447957575,-37.16517663268208,-67.39190559700671,-37.55428567950854,1.936418233770205,0.025897318,0.64458674,False
HELIX,I-ATC,I-ATT,254,837,-64.94253145874843,-42.56808507749936,-65.34633907266877,-42.27670579241204,0.49795830833316584,0.026912726,0.44268203,False
HELIX,R-CGG,R-CGT,269,86,-64.171082082563,-39.5183987828995,-65.5955795056717,-37.645099874713026,2.3533894084608957,0.029835392,0.69727606,False
HELIX,R-CGC,R-CGG,151,269,-64.10905713471013,-39.60305214747264,-64.171082082563,-39.5183987828995,0.10494420560329105,0.030538589,0.63016,False
HELIX,R-AGG,R-CGT,425,86,-63.76799846869471,-40.040307197758516,-65.5955795056717,-37.645099874713026,3.0128177122236623,0.0324797,0.6708813,False
HELIX,T-ACC,T-ACG,324,509,-66.21679204087353,-39.99285445849985,-67.62510191564928,-39.632688338281326,1.4536355587093281,0.032759577,0.58483344,False
HELIX,T-ACA,T-ACG,842,509,-66.1959121525808,-39.75721976232358,-67.62510191564928,-39.632688338281326,1.4346049820190065,0.033104308,0.5762987,False
HELIX,V-GTA,V-GTT,414,584,-66.09525565478232,-41.69124588242064,-65.76550778203244,-41.91618108726208,0.3991610025542712,0.035688795,0.4733924,False
HELIX,S-AGT,S-TCT,534,141,-65.49498447957575,-37.16517663268208,-65.21808178043426,-37.638915138419584,0.5487287823781796,0.036227357,0.5990076,False
HELIX,P-CCG,P-CCT,143,236,-58.52279567671843,-36.42429918322163,-58.219521617191525,-36.64391025560505,0.3744384839934661,0.037116345,0.44543,False
HELIX,G-GGA,G-GGC,568,285,-61.23983809836034,-41.66991861673727,-60.69830655001587,-42.55769977486636,1.0399095165356325,0.03997145,0.4914831,False
HELIX,S-TCA,S-TCC,528,122,-65.2373429138937,-36.82524494787972,-67.39190559700671,-37.55428567950854,2.2745638579378307,0.042112775,0.6381791,False
HELIX,G-GGA,G-GGG,568,319,-61.23983809836034,-41.66991861673727,-61.50499970231857,-41.54727232490594,0.29215199659369195,0.043551087,0.48451173,False
HELIX,S-TCA,S-TCG,528,263,-65.2373429138937,-36.82524494787972,-66.09280361687028,-36.30102109889207,1.0033063630739223,0.051948052,0.64459026,False
HELIX,R-AGA,R-CGT,1283,86,-64.8374694889353,-39.09672339411042,-65.5955795056717,-37.645099874713026,1.637663469563798,0.054945055,0.64500344,False
HELIX,L-CTC,L-CTG,332,647,-65.11878449028062,-38.9496352703342,-65.13105151002996,-39.5156428015694,0.5661404465223259,0.057452124,0.46416807,False
HELIX,N-AAC,N-AAT,243,1139,-65.79890740707381,-36.433369674439405,-66.49096266434701,-36.362796744840246,0.6956443182486904,0.05816135,0.495149,False
HELIX,S-TCA,S-TCT,528,141,-65.2373429138937,-36.82524494787972,-65.21808178043426,-37.638915138419584,0.8138981325911252,0.060638297,0.60072047,False
HELIX,V-GTA,V-GTG,414,930,-66.09525565478232,-41.69124588242064,-65.65048056622025,-41.786308455288875,0.45482059338349834,0.064935066,0.4449151,False
HELIX,L-CTC,L-TTA,332,1956,-65.11878449028062,-38.9496352703342,-65.61550999766979,-38.823218714081015,0.5125596310537431,0.06793207,0.4493913,False
HELIX,P-CCC,P-CCT,288,236,-58.35703381575139,-36.91909857726486,-58.219521617191525,-36.64391025560505,0.3076332510160651,0.068276435,0.4208843,False
HELIX,S-AGC,S-AGT,214,534,-65.35915933774088,-36.46374352567845,-65.49498447957575,-37.16517663268208,0.714462646158096,0.069028154,0.61459357,False
HELIX,S-AGT,S-TCG,534,263,-65.49498447957575,-37.16517663268208,-66.09280361687028,-36.30102109889207,1.0507866136830475,0.06905371,0.61108625,False
HELIX,R-AGG,R-CGC,425,151,-63.76799846869471,-40.040307197758516,-64.10905713471013,-39.60305214747264,0.5545385402879766,0.074906364,0.6211767,False
HELIX,I-ATA,I-ATC,1428,254,-65.08069935546862,-42.493157902304326,-64.94253145874843,-42.56808507749936,0.15717649082095173,0.07992008,0.41763818,False
HELIX,H-CAC,H-CAT,149,711,-69.29341660155993,-35.95835050823253,-66.65237369481275,-38.40267372159958,3.5985863344769924,0.08131241,0.63884985,False
HELIX,P-CCA,P-CCT,232,236,-59.05486058287325,-36.29042747548938,-58.219521617191525,-36.64391025560505,0.9070508604397687,0.08818635,0.42607147,False
HELIX,A-GCA,A-GCT,1567,713,-63.29477564223954,-39.196249495601265,-63.75840888310001,-38.76496744574457,0.6332140148159828,0.08818635,0.38350356,False
HELIX,L-CTA,L-CTC,579,332,-65.60523056296893,-38.92074015505046,-65.11878449028062,-38.9496352703342,0.48730350842276865,0.08858058,0.43793872,False
HELIX,L-CTG,L-CTT,647,852,-65.13105151002996,-39.5156428015694,-64.94719647795155,-39.7236425523638,0.27760866188050126,0.09137056,0.4481842,False
HELIX,K-AAA,K-AAG,1643,614,-64.8400649608199,-39.26733127429359,-64.39886889138293,-39.232756856714985,0.4425487114855658,0.09151414,0.4242509,False
HELIX,D-GAC,D-GAT,413,1704,-63.88264319391337,-38.76476254006946,-64.01148105222732,-38.86419301891193,0.1627440132778057,0.0948814,0.43317404,False
HELIX,P-CCC,P-CCG,288,143,-58.35703381575139,-36.91909857726486,-58.52279567671843,-36.42429918322163,0.521827016258077,0.09987516,0.38723648,False
HELIX,P-CCA,P-CCG,232,143,-59.05486058287325,-36.29042747548938,-58.52279567671843,-36.42429918322163,0.5486480643296665,0.10362048,0.39388564,False
HELIX,R-AGG,R-CGG,425,269,-63.76799846869471,-40.040307197758516,-64.171082082563,-39.5183987828995,0.6594427899899883,0.1296758,0.5277238,False
HELIX,D-GAT,D-GAT,1704,1704,-64.01148105222732,-38.86419301891193,-64.01148105222732,-38.86419301891193,0.0,0.1296758,0.40437987,False
HELIX,A-GCA,A-GCC,1567,1840,-63.29477564223954,-39.196249495601265,-63.59969577735642,-39.243183140483005,0.30851103030780186,0.1296758,0.37163162,False
