condition_group,subgroup1,subgroup2,n1,n2,phi1_mean,psi1_mean,phi2_mean,psi2_mean,d12,pval,ddist,significant
HELIX,R-AGA,R-CGT,445,409,-64.36158288870384,-39.30485974868822,-64.30450982799921,-39.35764003549949,0.07773733294932546,0.028872848,0.4753469,False
HELIX,P-CCG,P-CCT,237,235,-58.646381119560644,-36.437986882318334,-58.647310025287766,-36.89660334923342,0.4586174076411958,0.029345373,0.39078,False
HELIX,G-GGC,G-GGT,355,332,-61.593962916257986,-41.480309150283134,-61.46507041643068,-41.844689497219555,0.3865052570732291,0.029902913,0.5035612,False
HELIX,R-CGG,R-CGT,480,409,-65.1307236609498,-39.48584951640981,-64.30450982799921,-39.35764003549949,0.8361022477868365,0.031230481,0.47505847,False
HELIX,G-GGA,G-GGC,373,355,-60.29408229455618,-42.55984445426574,-61.593962916257986,-41.480309150283134,1.6897000039121448,0.03220433,0.4971745,False
HELIX,R-AGG,R-CGA,426,423,-64.1331130609669,-39.74832685602422,-64.39714085352291,-38.90602792757825,0.8827106887895004,0.033104308,0.44963154,False
HELIX,S-TCC,S-TCG,306,313,-65.18237355145344,-37.34238247560348,-64.96106859215585,-37.02036296189947,0.39073322384444037,0.03387007,0.48629346,False
HELIX,T-ACC,T-ACG,467,460,-66.070455237906,-39.89563354585389,-66.60477410648693,-39.60723563833927,0.6071820207980576,0.035095137,0.51739186,False
HELIX,S-AGT,S-TCC,303,306,-65.23935781969885,-37.38360608233909,-65.18237355145344,-37.34238247560348,0.07033201674741,0.037116345,0.47228214,False
HELIX,S-AGC,S-TCG,298,313,-66.17626852852784,-36.691602051484665,-64.96106859215585,-37.02036296189947,1.2588862623665646,0.03925767,0.501055,False
HELIX,G-GGC,G-GGG,355,349,-61.593962916257986,-41.480309150283134,-61.267063232392005,-41.97052548739329,0.5892159709999171,0.03997779,0.4860249,False
HELIX,S-TCC,S-TCT,306,293,-65.18237355145344,-37.34238247560348,-66.2804357435597,-36.73656177169627,1.254097007019732,0.040533036,0.48320314,False
HELIX,R-AGA,R-CGG,445,480,-64.36158288870384,-39.30485974868822,-65.1307236609498,-39.48584951640981,0.7901486085231266,0.04197901,0.44611096,False
HELIX,S-AGC,S-TCA,298,334,-66.17626852852784,-36.691602051484665,-65.73822117629824,-36.3780451421623,0.5387053166427376,0.045795172,0.5297462,False
HELIX,S-AGC,S-TCC,298,306,-66.17626852852784,-36.691602051484665,-65.18237355145344,-37.34238247560348,1.1879993206521617,0.048293088,0.5132154,False
HELIX,L-CTT,L-TTG,848,911,-65.45454975968927,-39.21230044015079,-65.23714483840777,-38.94010032625286,0.34836446690709655,0.04995005,0.43764564,False
HELIX,G-GGA,G-GGG,373,349,-60.29408229455618,-42.55984445426574,-61.267063232392005,-41.97052548739329,1.1375362632054868,0.052456286,0.48282748,False
HELIX,S-AGT,S-TCA,303,334,-65.23935781969885,-37.38360608233909,-65.73822117629824,-36.3780451421623,1.1225049901745807,0.05294705,0.47969064,False
HELIX,S-TCA,S-TCT,334,293,-65.73822117629824,-36.3780451421623,-66.2804357435597,-36.73656177169627,0.6500237000317235,0.054945055,0.4596366,False
HELIX,R-AGG,R-CGT,426,409,-64.1331130609669,-39.74832685602422,-64.30450982799921,-39.35764003549949,0.42662986707548567,0.054945055,0.44505993,False
HELIX,T-ACC,T-ACT,467,423,-66.070455237906,-39.89563354585389,-67.51116069991514,-39.023247634114014,1.6842474305354183,0.055944055,0.501851,False
HELIX,H-CAC,H-CAT,458,430,-66.98436869979956,-38.73909810426314,-67.16560776942585,-37.26009235648316,1.4900689924715598,0.058284763,0.5301365,False
HELIX,R-CGA,R-CGC,423,450,-64.39714085352291,-38.90602792757825,-65.02633104967532,-39.257468481132086,0.7206877032505329,0.058284763,0.4564478,False
HELIX,R-AGA,R-AGG,445,426,-64.36158288870384,-39.30485974868822,-64.1331130609669,-39.74832685602422,0.49886023841864047,0.060939062,0.44986644,False
HELIX,L-CTG,L-TTA,836,904,-65.55858037093773,-39.055745674184934,-65.37316805572857,-39.26496119865159,0.27955118012464736,0.062421974,0.45145532,False
HELIX,R-AGA,R-CGC,445,450,-64.36158288870384,-39.30485974868822,-65.02633104967532,-39.257468481132086,0.6664353305126884,0.063885264,0.4634066,False
HELIX,G-GGA,G-GGT,373,332,-60.29408229455618,-42.55984445426574,-61.46507041643068,-41.844689497219555,1.3721005043942263,0.06916427,0.48233685,False
HELIX,V-GTC,V-GTT,683,660,-65.76252981955432,-42.19648180551565,-65.98419677887792,-41.416259051341335,0.8111003556817836,0.07292707,0.46104717,False
HELIX,N-AAC,N-AAT,698,707,-66.37560076926549,-36.544022154088196,-66.39825650674243,-36.221705527155294,0.32311188532461477,0.07513661,0.5097191,False
HELIX,V-GTC,V-GTG,683,682,-65.76252981955432,-42.19648180551565,-65.72257321290975,-41.93777814541766,0.2617711102521525,0.07990012,0.47249532,False
HELIX,T-ACA,T-ACC,506,467,-67.04304685495914,-39.9619580977893,-66.070455237906,-39.89563354585389,0.9748504499416648,0.081871346,0.49351588,False
HELIX,V-GTG,V-GTT,682,660,-65.72257321290975,-41.93777814541766,-65.98419677887792,-41.416259051341335,0.5834629857635271,0.08818635,0.44342303,False
HELIX,Q-CAA,Q-CAG,1220,1237,-65.07871860060932,-39.09693854506928,-65.14283358634823,-38.50572761579673,0.5946773026504469,0.08818635,0.4078363,False
HELIX,L-CTC,L-CTT,849,848,-64.95016761024051,-39.82520746532189,-65.45454975968927,-39.21230044015079,0.7937609049245454,0.0886392,0.44278577,False
HELIX,R-AGG,R-CGC,426,450,-64.1331130609669,-39.74832685602422,-65.02633104967532,-39.257468481132086,1.019205729749426,0.08985025,0.42492363,False
HELIX,S-AGC,S-TCT,298,293,-66.17626852852784,-36.691602051484665,-66.2804357435597,-36.73656177169627,0.11345565269743438,0.08990011,0.49453953,False
HELIX,C-TGC,C-TGT,185,175,-64.7006471394816,-39.95073268188838,-64.19293185771788,-41.20381967758643,1.352036177816254,0.096129835,0.42275253,False
HELIX,R-CGC,R-CGT,450,409,-65.02633104967532,-39.257468481132086,-64.30450982799921,-39.35764003549949,0.7287387847276864,0.10172414,0.42281777,False
HELIX,L-CTA,L-CTT,931,848,-65.51311180163296,-38.77627482391552,-65.45454975968927,-39.21230044015079,0.43994073552009805,0.113144755,0.41525358,False
HELIX,E-GAA,E-GAG,1801,1734,-64.7523516714986,-39.216750308395056,-65.03234161614493,-39.048085617030765,0.3268671706000303,0.113144755,0.41350135,False
HELIX,T-ACA,T-ACG,506,460,-67.04304685495914,-39.9619580977893,-66.60477410648693,-39.60723563833927,0.5638359914830373,0.11647254,0.47320712,False
HELIX,R-AGG,R-CGG,426,480,-64.1331130609669,-39.74832685602422,-65.1307236609498,-39.48584951640981,1.031562534706108,0.12468828,0.38585007,False
HELIX,G-GGA,G-GGA,373,373,-60.29408229455618,-42.55984445426574,-60.29408229455618,-42.55984445426574,0.0,0.13450292,0.44058564,False
HELIX,E-GAA,E-GAA,1801,1801,-64.7523516714986,-39.216750308395056,-64.7523516714986,-39.216750308395056,0.0,0.13804714,0.41579628,False
HELIX,L-CTA,L-TTA,931,904,-65.51311180163296,-38.77627482391552,-65.37316805572857,-39.26496119865159,0.508329248490029,0.14958449,0.42766654,False
HELIX,V-GTA,V-GTT,702,660,-65.75197717728665,-41.811057645746416,-65.98419677887792,-41.416259051341335,0.45803042858245746,0.15369262,0.40859723,False
HELIX,Y-TAC,Y-TAT,594,659,-66.7576132495443,-39.79104968928265,-66.75043472072662,-39.25557310363741,0.5355247006910842,0.15710723,0.50931215,False
HELIX,I-ATA,I-ATT,859,839,-65.22941306426732,-42.173395766121004,-65.18541298563409,-42.37949672432614,0.2107453721741107,0.16367266,0.40050536,False
HELIX,R-CGC,R-CGG,450,480,-65.02633104967532,-39.257468481132086,-65.1307236609498,-39.48584951640981,0.25110896949974754,0.16752577,0.40117544,False
HELIX,V-GTT,V-GTT,660,660,-65.98419677887792,-41.416259051341335,-65.98419677887792,-41.416259051341335,0.0,0.18952619,0.39772558,False
HELIX,L-CTG,L-TTG,836,911,-65.55858037093773,-39.055745674184934,-65.23714483840777,-38.94010032625286,0.3416059836583007,0.21036585,0.39721844,False
HELIX,L-CTA,L-CTG,931,836,-65.51311180163296,-38.77627482391552,-65.55858037093773,-39.055745674184934,0.28314545192344354,0.21262458,0.4073278,False
HELIX,H-CAT,H-CAT,430,430,-67.16560776942585,-37.26009235648316,-67.16560776942585,-37.26009235648316,0.0,0.21956088,0.47145292,False
HELIX,V-GTA,V-GTC,702,683,-65.75197717728665,-41.811057645746416,-65.76252981955432,-42.19648180551565,0.38556859466591653,0.22259136,0.39338562,False
HELIX,E-GAG,E-GAG,1734,1734,-65.03234161614493,-39.048085617030765,-65.03234161614493,-39.048085617030765,0.0,0.22564103,0.3748822,False
HELIX,L-CTG,L-CTT,836,848,-65.55858037093773,-39.055745674184934,-65.45454975968927,-39.21230044015079,0.18796745149986738,0.24252492,0.41387832,False
HELIX,D-GAC,D-GAT,1084,1068,-63.81654745331516,-38.91908383417673,-64.21185148171881,-38.672251042856225,0.4660383050171224,0.24875621,0.38149568,False
HELIX,A-GCC,A-GCT,1454,1499,-63.56428807669908,-39.44704038154579,-63.45447229522361,-39.20707534543573,0.26389907998393725,0.25548902,0.36559507,False
HELIX,A-GCT,A-GCT,1499,1499,-63.45447229522361,-39.20707534543573,-63.45447229522361,-39.20707534543573,0.0,0.26578072,0.34746397,False
HELIX,T-ACC,T-ACC,467,467,-66.070455237906,-39.89563354585389,-66.070455237906,-39.89563354585389,0.0,0.2777778,0.4258213,False
HELIX,A-GCA,A-GCT,1497,1499,-63.57133683192253,-39.34503492138624,-63.45447229522361,-39.20707534543573,0.1808042160302001,0.27906978,0.35512605,False
HELIX,A-GCG,A-GCT,1566,1499,-63.462545578822564,-39.33013827880644,-63.45447229522361,-39.20707534543573,0.12332746441029133,0.28089887,0.32334056,False
HELIX,C-TGT,C-TGT,175,175,-64.19293185771788,-41.20381967758643,-64.19293185771788,-41.20381967758643,0.0,0.28248587,0.33765316,False
HELIX,L-CTC,L-TTA,849,904,-64.95016761024051,-39.82520746532189,-65.37316805572857,-39.26496119865159,0.7020008947295588,0.28903654,0.38718596,False
HELIX,V-GTC,V-GTC,683,683,-65.76252981955432,-42.19648180551565,-65.76252981955432,-42.19648180551565,0.0,0.29568106,0.36232775,False
HELIX,K-AAA,K-AAG,1149,1150,-64.71015476280627,-39.27068489717606,-64.77334084281806,-39.26976282163811,0.06319280758562448,0.30232558,0.39535755,False
HELIX,A-GCA,A-GCA,1497,1497,-63.57133683192253,-39.34503492138624,-63.57133683192253,-39.34503492138624,0.0,0.3089701,0.33428437,False
HELIX,F-TTT,F-TTT,744,744,-66.58315655776384,-40.02535249857077,-66.58315655776384,-40.02535249857077,0.0,0.3156146,0.4663647,False
HELIX,L-CTA,L-CTC,931,849,-65.51311180163296,-38.77627482391552,-64.95016761024051,-39.82520746532189,1.1904477514071086,0.3255814,0.37800545,False
HELIX,K-AAA,K-AAA,1149,1149,-64.71015476280627,-39.27068489717606,-64.71015476280627,-39.27068489717606,0.0,0.32894737,0.41513118,False
HELIX,A-GCA,A-GCC,1497,1454,-63.57133683192253,-39.34503492138624,-63.56428807669908,-39.44704038154579,0.10224871076235048,0.33112583,0.35319746,False
HELIX,L-TTG,L-TTG,911,911,-65.23714483840777,-38.94010032625286,-65.23714483840777,-38.94010032625286,0.0,0.33554816,0.3605722,False
HELIX,F-TTC,F-TTT,821,744,-66.80033608280273,-39.08955169548191,-66.58315655776384,-40.02535249857077,0.9606716864558251,0.33783785,0.4780776,False
HELIX,S-AGT,S-AGT,303,303,-65.23935781969885,-37.38360608233909,-65.23935781969885,-37.38360608233909,0.0,0.34013605,0.38931778,False
HELIX,S-TCA,S-TCA,334,334,-65.73822117629824,-36.3780451421623,-65.73822117629824,-36.3780451421623,0.0,0.34013605,0.38641134,False
HELIX,C-TGC,C-TGC,185,185,-64.7006471394816,-39.95073268188838,-64.7006471394816,-39.95073268188838,0.0,0.34013605,0.3429541,False
HELIX,Y-TAC,Y-TAC,594,594,-66.7576132495443,-39.79104968928265,-66.7576132495443,-39.79104968928265,0.0,0.34551495,0.42535847,False
HELIX,R-CGC,R-CGC,450,450,-65.02633104967532,-39.257468481132086,-65.02633104967532,-39.257468481132086,0.0,0.3488372,0.34849995,False
HELIX,I-ATA,I-ATC,859,865,-65.22941306426732,-42.173395766121004,-64.91561368322942,-42.834793719304606,0.7320637294766226,0.36212623,0.37897906,False
HELIX,R-CGA,R-CGT,423,409,-64.39714085352291,-38.90602792757825,-64.30450982799921,-39.35764003549949,0.46101410272424775,0.3649635,0.36846662,False
HELIX,R-AGA,R-CGA,445,423,-64.36158288870384,-39.30485974868822,-64.39714085352291,-38.90602792757825,0.4004137739788307,0.3649635,0.36311284,False
HELIX,T-ACT,T-ACT,423,423,-67.51116069991514,-39.023247634114014,-67.51116069991514,-39.023247634114014,0.0,0.3816794,0.384814,False
HELIX,Q-CAA,Q-CAA,1220,1220,-65.07871860060932,-39.09693854506928,-65.07871860060932,-39.09693854506928,0.0,0.3846154,0.34599146,False
HELIX,S-TCG,S-TCG,313,313,-64.96106859215585,-37.02036296189947,-64.96106859215585,-37.02036296189947,0.0,0.38538206,0.3686949,False
HELIX,P-CCA,P-CCG,222,237,-58.736355201497226,-36.283392380644266,-58.646381119560644,-36.437986882318334,0.17887089022024696,0.3875969,0.29126003,False
HELIX,R-CGA,R-CGA,423,423,-64.39714085352291,-38.90602792757825,-64.39714085352291,-38.90602792757825,0.0,0.390625,0.346431,False
HELIX,D-GAC,D-GAC,1084,1084,-63.81654745331516,-38.91908383417673,-63.81654745331516,-38.91908383417673,0.0,0.40199336,0.34421545,False
HELIX,R-CGT,R-CGT,409,409,-64.30450982799921,-39.35764003549949,-64.30450982799921,-39.35764003549949,0.0,0.4032258,0.33016723,False
HELIX,N-AAT,N-AAT,707,707,-66.39825650674243,-36.221705527155294,-66.39825650674243,-36.221705527155294,0.0,0.41196012,0.43770903,False
HELIX,Q-CAG,Q-CAG,1237,1237,-65.14283358634823,-38.50572761579673,-65.14283358634823,-38.50572761579673,0.0,0.41322315,0.3754681,False
HELIX,P-CCC,P-CCC,225,225,-58.1560486692346,-36.887717273123236,-58.1560486692346,-36.887717273123236,0.0,0.4152824,0.2742778,False
HELIX,L-TTA,L-TTG,904,911,-65.37316805572857,-39.26496119865159,-65.23714483840777,-38.94010032625286,0.352188730748114,0.42372882,0.36468896,False
HELIX,T-ACA,T-ACA,506,506,-67.04304685495914,-39.9619580977893,-67.04304685495914,-39.9619580977893,0.0,0.4385965,0.41627178,False
HELIX,L-CTC,L-CTG,849,836,-64.95016761024051,-39.82520746532189,-65.55858037093773,-39.055745674184934,0.9809370700503234,0.45045045,0.38109496,False
HELIX,A-GCC,A-GCG,1454,1566,-63.56428807669908,-39.44704038154579,-63.462545578822564,-39.33013827880644,0.15497624817704786,0.4854369,0.31460908,False
HELIX,A-GCC,A-GCC,1454,1454,-63.56428807669908,-39.44704038154579,-63.56428807669908,-39.44704038154579,0.0,0.4854369,0.31238356,False
HELIX,F-TTC,F-TTC,821,821,-66.80033608280273,-39.08955169548191,-66.80033608280273,-39.08955169548191,0.0,0.49019608,0.43530956,False
HELIX,I-ATT,I-ATT,839,839,-65.18541298563409,-42.37949672432614,-65.18541298563409,-42.37949672432614,0.0,0.5049505,0.3645142,False
HELIX,I-ATC,I-ATT,865,839,-64.91561368322942,-42.834793719304606,-65.18541298563409,-42.37949672432614,0.5292324793646634,0.5148515,0.3283471,False
HELIX,G-GGT,G-GGT,332,332,-61.46507041643068,-41.844689497219555,-61.46507041643068,-41.844689497219555,0.0,0.5247525,0.36251163,False
HELIX,K-AAG,K-AAG,1150,1150,-64.77334084281806,-39.26976282163811,-64.77334084281806,-39.26976282163811,0.0,0.5346535,0.3346382,False
HELIX,S-TCA,S-TCC,334,306,-65.73822117629824,-36.3780451421623,-65.18237355145344,-37.34238247560348,1.1130647217094118,0.5445545,0.38719395,False
HELIX,T-ACG,T-ACG,460,460,-66.60477410648693,-39.60723563833927,-66.60477410648693,-39.60723563833927,0.0,0.55445546,0.35894325,False
HELIX,L-CTT,L-CTT,848,848,-65.45454975968927,-39.21230044015079,-65.45454975968927,-39.21230044015079,0.0,0.6138614,0.34273416,False
HELIX,D-GAT,D-GAT,1068,1068,-64.21185148171881,-38.672251042856225,-64.21185148171881,-38.672251042856225,0.0,0.62376237,0.34620297,False
HELIX,A-GCA,A-GCG,1497,1566,-63.57133683192253,-39.34503492138624,-63.462545578822564,-39.33013827880644,0.10980640560190683,0.63366336,0.3277665,False
HELIX,L-CTA,L-TTG,931,911,-65.51311180163296,-38.77627482391552,-65.23714483840777,-38.94010032625286,0.3209307713632619,0.64356434,0.37045795,False
HELIX,L-CTC,L-TTG,849,911,-64.95016761024051,-39.82520746532189,-65.23714483840777,-38.94010032625286,0.9304679344918446,0.6633663,0.37064448,False
HELIX,V-GTG,V-GTG,682,682,-65.72257321290975,-41.93777814541766,-65.72257321290975,-41.93777814541766,0.0,0.6633663,0.3520067,False
HELIX,I-ATC,I-ATC,865,865,-64.91561368322942,-42.834793719304606,-64.91561368322942,-42.834793719304606,0.0,0.6831683,0.27350375,False
HELIX,G-GGC,G-GGC,355,355,-61.593962916257986,-41.480309150283134,-61.593962916257986,-41.480309150283134,0.0,0.7029703,0.36544695,False
HELIX,R-AGA,R-AGA,445,445,-64.36158288870384,-39.30485974868822,-64.36158288870384,-39.30485974868822,0.0,0.7029703,0.3458725,False
HELIX,P-CCT,P-CCT,235,235,-58.647310025287766,-36.89660334923342,-58.647310025287766,-36.89660334923342,0.0,0.7029703,0.24615513,False
HELIX,L-TTA,L-TTA,904,904,-65.37316805572857,-39.26496119865159,-65.37316805572857,-39.26496119865159,0.0,0.7128713,0.36924943,False
HELIX,R-CGG,R-CGG,480,480,-65.1307236609498,-39.48584951640981,-65.1307236609498,-39.48584951640981,0.0,0.7128713,0.33120283,False
HELIX,S-AGC,S-AGC,298,298,-66.17626852852784,-36.691602051484665,-66.17626852852784,-36.691602051484665,0.0,0.7227723,0.38902628,False
HELIX,V-GTA,V-GTG,702,682,-65.75197717728665,-41.811057645746416,-65.72257321290975,-41.93777814541766,0.1300871944428378,0.7227723,0.3335862,False
HELIX,T-ACG,T-ACT,460,423,-66.60477410648693,-39.60723563833927,-67.51116069991514,-39.023247634114014,1.0782294031537925,0.7425743,0.37936142,False
HELIX,S-TCC,S-TCC,306,306,-65.18237355145344,-37.34238247560348,-65.18237355145344,-37.34238247560348,0.0,0.75247526,0.35986492,False
HELIX,G-GGG,G-GGG,349,349,-61.267063232392005,-41.97052548739329,-61.267063232392005,-41.97052548739329,0.0,0.75247526,0.34143215,False
HELIX,H-CAC,H-CAC,458,458,-66.98436869979956,-38.73909810426314,-66.98436869979956,-38.73909810426314,0.0,0.77227724,0.3831599,False
HELIX,V-GTA,V-GTA,702,702,-65.75197717728665,-41.811057645746416,-65.75197717728665,-41.811057645746416,0.0,0.77227724,0.34292403,False
HELIX,P-CCA,P-CCA,222,222,-58.736355201497226,-36.283392380644266,-58.736355201497226,-36.283392380644266,0.0,0.7821782,0.24829102,False
HELIX,W-TGG,W-TGG,660,660,-64.10259577575529,-40.30790376415586,-64.10259577575529,-40.30790376415586,0.0,0.8118812,0.33845314,False
HELIX,L-CTC,L-CTC,849,849,-64.95016761024051,-39.82520746532189,-64.95016761024051,-39.82520746532189,0.0,0.8118812,0.31654006,False
HELIX,M-ATG,M-ATG,1187,1187,-65.39981262368079,-38.89723405902186,-65.39981262368079,-38.89723405902186,0.0,0.83168316,0.3235049,False
HELIX,L-CTT,L-TTA,848,904,-65.45454975968927,-39.21230044015079,-65.37316805572857,-39.26496119865159,0.09693367436255952,0.85148513,0.3502715,False
HELIX,S-TCT,S-TCT,293,293,-66.2804357435597,-36.73656177169627,-66.2804357435597,-36.73656177169627,0.0,0.85148513,0.33622965,False
HELIX,L-CTA,L-CTA,931,931,-65.51311180163296,-38.77627482391552,-65.51311180163296,-38.77627482391552,0.0,0.8712871,0.34722373,False
HELIX,A-GCG,A-GCG,1566,1566,-63.462545578822564,-39.33013827880644,-63.462545578822564,-39.33013827880644,0.0,0.8811881,0.24611966,False
HELIX,N-AAC,N-AAC,698,698,-66.37560076926549,-36.544022154088196,-66.37560076926549,-36.544022154088196,0.0,0.8910891,0.34216735,False
HELIX,P-CCG,P-CCG,237,237,-58.646381119560644,-36.437986882318334,-58.646381119560644,-36.437986882318334,0.0,0.8910891,0.22206593,False
HELIX,Y-TAT,Y-TAT,659,659,-66.75043472072662,-39.25557310363741,-66.75043472072662,-39.25557310363741,0.0,0.980198,0.36737868,False
HELIX,I-ATA,I-ATA,859,859,-65.22941306426732,-42.173395766121004,-65.22941306426732,-42.173395766121004,0.0,0.980198,0.31576744,False
HELIX,R-AGG,R-AGG,426,426,-64.1331130609669,-39.74832685602422,-64.1331130609669,-39.74832685602422,0.0,0.980198,0.26065108,False
HELIX,L-CTG,L-CTG,836,836,-65.55858037093773,-39.055745674184934,-65.55858037093773,-39.055745674184934,0.0,1.0,0.29056805,False
OTHER,C-TGC,C-TGT,89,88,-98.62894931317045,95.9194815713181,-93.25132281356598,55.775785800093104,40.502286070565404,0.00019996,1.6634825,True
OTHER,R-CGA,R-CGC,152,160,-86.97381889081231,30.643370503695408,-93.20755496136454,29.733961551559474,6.299721425549607,0.00019996,1.540275,True
OTHER,R-CGA,R-CGT,152,126,-86.97381889081231,30.643370503695408,-88.21593660270332,8.043089893955385,22.634388439920002,0.00019996,1.5343031,True
OTHER,R-AGA,R-AGG,143,148,-88.72296886555006,30.793177042761297,-92.41558086672322,-0.8100171599118179,31.818190822280886,0.00019996,1.5254058,True
OTHER,R-AGA,R-CGG,143,146,-88.72296886555006,30.793177042761297,-92.5397400454557,24.28993195284413,7.5405529597828655,0.00019996,1.5156454,True
OTHER,R-AGG,R-CGA,148,152,-92.41558086672322,-0.8100171599118179,-86.97381889081231,30.643370503695408,31.920657401119243,0.00019996,1.5145177,True
OTHER,R-CGA,R-CGG,152,146,-86.97381889081231,30.643370503695408,-92.5397400454557,24.28993195284413,8.446636000157103,0.00019996,1.5093642,True
OTHER,R-AGA,R-CGC,143,160,-88.72296886555006,30.793177042761297,-93.20755496136454,29.733961551559474,4.607976769426523,0.00019996,1.5048813,True
OTHER,R-CGC,R-CGG,160,146,-93.20755496136454,29.733961551559474,-92.5397400454557,24.28993195284413,5.484836828347682,0.00019996,1.4989212,True
OTHER,R-AGA,R-CGA,143,152,-88.72296886555006,30.793177042761297,-86.97381889081231,30.643370503695408,1.7555533695310777,0.00019996,1.4981018,True
OTHER,R-CGC,R-CGT,160,126,-93.20755496136454,29.733961551559474,-88.21593660270332,8.043089893955385,22.257811372755768,0.00019996,1.4893281,True
OTHER,R-AGG,R-CGC,148,160,-92.41558086672322,-0.8100171599118179,-93.20755496136454,29.733961551559474,30.554244524998396,0.00019996,1.4854735,True
OTHER,R-AGA,R-CGT,143,126,-88.72296886555006,30.793177042761297,-88.21593660270332,8.043089893955385,22.75573657330897,0.00019996,1.4828596,True
OTHER,R-CGG,R-CGT,146,126,-92.5397400454557,24.28993195284413,-88.21593660270332,8.043089893955385,16.812351206718045,0.00019996,1.4715497,True
OTHER,R-AGG,R-CGT,148,126,-92.41558086672322,-0.8100171599118179,-88.21593660270332,8.043089893955385,9.798699732696598,0.00019996,1.4639621,True
OTHER,R-AGG,R-CGG,148,146,-92.41558086672322,-0.8100171599118179,-92.5397400454557,24.28993195284413,25.10025619320651,0.00019996,1.4586638,True
OTHER,G-GGC,G-GGT,520,500,103.04662687587549,-45.69125396228481,102.37827237502223,-36.07864379989479,9.635817135712706,0.00019996,1.4565752,True
OTHER,G-GGC,G-GGG,520,481,103.04662687587549,-45.69125396228481,101.88909422666592,-22.895169758287093,22.82545370567123,0.00019996,1.4289176,True
OTHER,G-GGA,G-GGC,507,520,102.94057452863271,-63.01846716955585,103.04662687587549,-45.69125396228481,17.327537754412297,0.00019996,1.4277422,True
OTHER,G-GGA,G-GGG,507,481,102.94057452863271,-63.01846716955585,101.88909422666592,-22.895169758287093,40.13707271312334,0.00019996,1.4181087,True
OTHER,G-GGG,G-GGT,481,500,101.88909422666592,-22.895169758287093,102.37827237502223,-36.07864379989479,13.192546496661418,0.00019996,1.4161937,True
OTHER,V-GTG,V-GTT,166,190,-91.64238979229944,9.88302418181999,-96.26057438827937,105.02492286707799,95.25391600558186,0.00019996,1.4152727,True
OTHER,Y-TAC,Y-TAT,281,265,-99.43299235207519,19.810384829089827,-98.91673933384894,39.199913892090976,19.39640055432435,0.00019996,1.397414,True
OTHER,H-CAC,H-CAT,267,232,-97.57910825660447,24.624442174992797,-96.93515802165567,16.26737446130745,8.38184064965522,0.00019996,1.3970107,True
OTHER,V-GTC,V-GTT,184,190,-94.54174362326732,94.95550282280834,-96.26057438827937,105.02492286707799,10.215067264912701,0.00019996,1.3968488,True
OTHER,F-TTC,F-TTT,270,320,-95.08211403945288,33.37840364361112,-93.60561155600371,32.780550355370735,1.5929495088958086,0.00019996,1.3814566,True
OTHER,V-GTA,V-GTC,191,184,-92.66865303585053,64.72722340554212,-94.54174362326732,94.95550282280834,30.286256699648277,0.00019996,1.3727548,True
OTHER,V-GTC,V-GTG,184,166,-94.54174362326732,94.95550282280834,-91.64238979229944,9.88302418181999,85.1218707193314,0.00019996,1.350076,True
OTHER,N-AAC,N-AAT,448,506,-94.46715112734161,31.672929313521035,-95.45650402861796,27.92970731814537,3.871760590471485,0.00019996,1.3464348,True
