condition_group,subgroup1,subgroup2,n1,n2,phi1_mean,psi1_mean,phi2_mean,psi2_mean,d12,pval,ddist,significant
ANY,T-ACA,T-ACA,670,670,-94.16781125677663,0.09788266726308582,-94.16781125677663,0.09788266726308582,0.0,0.3125,0.30696282,False
ANY,R-CGA,R-CGT,311,2082,-81.04952454060752,-21.12333160267387,-79.43059895258526,-24.873050815497507,4.084276464022973,0.3144654,0.39500013,False
ANY,A-GCA,A-GCC,2215,2817,-74.96640780163243,-33.06464524370825,-75.15391698491679,-32.87342726770457,0.2678133830914925,0.3144654,0.2665114,False
ANY,K-AAA,K-AAG,3860,1068,-78.63439014065852,-24.097064486155897,-79.40857159251196,-24.02858671708464,0.7772040435116566,0.31847134,0.31186232,False
ANY,T-ACA,T-ACG,670,1254,-94.16781125677663,0.09788266726308582,-90.14703598674103,-13.05652899946749,13.755187387671144,0.32894737,0.29878145,False
ANY,L-CTG,L-CTT,5316,1057,-80.18566270495182,-23.621782357665975,-81.0160019721611,-20.70368819516287,3.0339309220719484,0.33333334,0.24873136,False
ANY,R-CGC,R-CGG,2217,440,-79.55565971628819,-22.660648382945535,-81.28201051957642,-26.12245633923292,3.868384859631804,0.35714287,0.36843807,False
ANY,I-ATA,I-ATA,410,410,-87.62427146585097,2.0387698457835515,-87.62427146585097,2.0387698457835515,0.0,0.36764705,0.2594672,False
ANY,D-GAC,D-GAC,2121,2121,-76.86087688115136,-13.11290879597136,-76.86087688115136,-13.11290879597136,0.0,0.37593985,0.30572283,False
ANY,N-AAC,N-AAC,2311,2311,-80.00514080518839,3.4962897394253716,-80.00514080518839,3.4962897394253716,0.0,0.37878788,0.36935633,False
ANY,R-CGG,R-CGG,440,440,-81.28201051957642,-26.12245633923292,-81.28201051957642,-26.12245633923292,0.0,0.4032258,0.35322124,False
ANY,S-TCT,S-TCT,861,861,-86.77194581970342,-19.662540261863022,-86.77194581970342,-19.662540261863022,0.0,0.40983605,0.30487293,False
ANY,L-CTA,L-TTG,316,1237,-80.95565042065488,-23.814238305456715,-82.46504026495765,-19.45918333215694,4.609204000968873,0.41322315,0.24851306,False
ANY,A-GCC,A-GCT,2817,1767,-75.15391698491679,-32.87342726770457,-75.08776660280522,-32.84965820939293,0.07029111740845732,0.41322315,0.23738164,False
ANY,V-GTC,V-GTC,1510,1510,-94.42045312398623,85.69855427087924,-94.42045312398623,85.69855427087924,0.0,0.42735043,0.24444139,False
ANY,E-GAA,E-GAG,4574,2082,-76.37772978983216,-27.59053549188817,-75.36028432049956,-29.250681271551468,1.9471207699573534,0.43103448,0.24631749,False
ANY,P-CCA,P-CCA,696,696,-63.6978934070537,-17.089802661910564,-63.6978934070537,-17.089802661910564,0.0,0.44247788,0.18383878,False
ANY,S-TCC,S-TCT,817,861,-85.29060073213272,-23.005660020943097,-86.77194581970342,-19.662540261863022,3.6566149635997323,0.46728972,0.3129684,False
ANY,G-GGA,G-GGT,827,2631,87.07127202989005,-17.708841489409036,91.82610139040527,-19.958784349186693,5.260289452100702,0.47619048,0.4337617,False
ANY,L-CTT,L-TTA,1057,1199,-81.0160019721611,-20.70368819516287,-79.67462795125147,-23.911621435095466,3.4770849767924457,0.47619048,0.24552688,False
ANY,S-TCC,S-TCC,817,817,-85.29060073213272,-23.005660020943097,-85.29060073213272,-23.005660020943097,0.0,0.49019608,0.29221562,False
ANY,Q-CAG,Q-CAG,3088,3088,-78.28897381395264,-25.283191722325725,-78.28897381395264,-25.283191722325725,0.0,0.49019608,0.2650793,False
ANY,Y-TAT,Y-TAT,1801,1801,-93.41134731563021,6.81559519019055,-93.41134731563021,6.81559519019055,0.0,0.4950495,0.28469473,False
ANY,S-AGT,S-TCG,736,676,-85.31372775266237,-22.905778749615415,-83.92908448336071,-21.570792663127033,1.9233888931622651,0.4950495,0.2571445,False
ANY,I-ATC,I-ATC,2551,2551,-88.96089167509828,14.080695374943392,-88.96089167509828,14.080695374943392,0.0,0.4950495,0.22097732,False
ANY,G-GGC,G-GGT,3131,2631,87.85569193530934,-16.170141595830444,91.82610139040527,-19.958784349186693,5.487983705667677,0.5049505,0.41861454,False
ANY,R-AGG,R-AGG,107,107,-78.49015703595536,-31.080912421926424,-78.49015703595536,-31.080912421926424,0.0,0.5049505,0.31627306,False
ANY,V-GTT,V-GTT,2079,2079,-95.31901915081477,87.22017698398551,-95.31901915081477,87.22017698398551,0.0,0.5049505,0.24038246,False
ANY,C-TGT,C-TGT,416,416,-90.4993576346978,-14.034507074454828,-90.4993576346978,-14.034507074454828,0.0,0.55445546,0.27411315,False
ANY,L-CTG,L-CTG,5316,5316,-80.18566270495182,-23.621782357665975,-80.18566270495182,-23.621782357665975,0.0,0.56435645,0.24388225,False
ANY,H-CAT,H-CAT,1344,1344,-89.48875601491355,-3.4559271634120043,-89.48875601491355,-3.4559271634120043,0.0,0.57425743,0.30446568,False
ANY,F-TTC,F-TTC,1674,1674,-90.21550180298124,-5.6036972233954385,-90.21550180298124,-5.6036972233954385,0.0,0.6039604,0.29072952,False
ANY,L-TTA,L-TTA,1199,1199,-79.67462795125147,-23.911621435095466,-79.67462795125147,-23.911621435095466,0.0,0.6138614,0.2098969,False
ANY,S-AGC,S-TCA,1384,604,-84.57376554855071,-22.295598677470448,-85.86182311279921,-21.584388154669945,1.4713642297405427,0.62376237,0.26265696,False
ANY,L-CTT,L-TTG,1057,1237,-81.0160019721611,-20.70368819516287,-82.46504026495765,-19.45918333215694,1.9101058421030312,0.62376237,0.22805597,False
ANY,A-GCC,A-GCC,2817,2817,-75.15391698491679,-32.87342726770457,-75.15391698491679,-32.87342726770457,0.0,0.65346533,0.23177919,False
ANY,L-CTC,L-CTT,1043,1057,-81.9070821116593,-18.414743247677148,-81.0160019721611,-20.70368819516287,2.456276203448738,0.65346533,0.22600651,False
ANY,W-TGG,W-TGG,1586,1586,-85.6196382652089,-17.889861992981885,-85.6196382652089,-17.889861992981885,0.0,0.6633663,0.26379243,False
ANY,R-CGG,R-CGT,440,2082,-81.28201051957642,-26.12245633923292,-79.43059895258526,-24.873050815497507,2.2335485114788183,0.6831683,0.3212875,False
ANY,K-AAA,K-AAA,3860,3860,-78.63439014065852,-24.097064486155897,-78.63439014065852,-24.097064486155897,0.0,0.6831683,0.24349944,False
ANY,V-GTG,V-GTT,2728,2079,-94.55317735993792,97.69718856697565,-95.31901915081477,87.22017698398551,10.504964795693663,0.6831683,0.21525313,False
ANY,V-GTC,V-GTG,1510,2728,-94.42045312398623,85.69855427087924,-94.55317735993792,97.69718856697565,11.99936834563679,0.6831683,0.21388593,False
ANY,F-TTT,F-TTT,2221,2221,-91.0896225827703,-2.361181881921422,-91.0896225827703,-2.361181881921422,0.0,0.6930693,0.26521355,False
ANY,L-CTG,L-TTG,5316,1237,-80.18566270495182,-23.621782357665975,-82.46504026495765,-19.45918333215694,4.745818444507424,0.7029703,0.22215001,False
ANY,R-AGA,R-AGA,224,224,-84.93850448041856,-18.861775713759897,-84.93850448041856,-18.861775713759897,0.0,0.7128713,0.2982021,False
ANY,S-AGT,S-AGT,736,736,-85.31372775266237,-22.905778749615415,-85.31372775266237,-22.905778749615415,0.0,0.7227723,0.2627745,False
ANY,P-CCC,P-CCC,404,404,-63.5628469067842,-13.949692346662548,-63.5628469067842,-13.949692346662548,0.0,0.7425743,0.14860201,False
ANY,C-TGC,C-TGC,562,562,-91.86471244978335,2.0322224691338593,-91.86471244978335,2.0322224691338593,0.0,0.75247526,0.2759735,False
ANY,V-GTG,V-GTG,2728,2728,-94.55317735993792,97.69718856697565,-94.55317735993792,97.69718856697565,0.0,0.7920792,0.2092073,False
ANY,L-CTA,L-CTA,316,316,-80.95565042065488,-23.814238305456715,-80.95565042065488,-23.814238305456715,0.0,0.7920792,0.19884634,False
ANY,G-GGT,G-GGT,2631,2631,91.82610139040527,-19.958784349186693,91.82610139040527,-19.958784349186693,0.0,0.8019802,0.37507048,False
ANY,M-ATG,M-ATG,2251,2251,-81.81570784094288,-26.294046059109274,-81.81570784094288,-26.294046059109274,0.0,0.8019802,0.24079314,False
ANY,S-AGT,S-TCT,736,861,-85.31372775266237,-22.905778749615415,-86.77194581970342,-19.662540261863022,3.5559802895240207,0.8118812,0.24653073,False
ANY,H-CAC,H-CAC,1045,1045,-87.95318605552211,-3.273494518228256,-87.95318605552211,-3.273494518228256,0.0,0.8217822,0.2852854,False
ANY,L-CTC,L-TTA,1043,1199,-81.9070821116593,-18.414743247677148,-79.67462795125147,-23.911621435095466,5.932918454322253,0.8217822,0.22423483,False
ANY,D-GAC,D-GAT,2121,3544,-76.86087688115136,-13.11290879597136,-78.21776909185526,-13.215794496760202,1.3607872496814981,0.83168316,0.303383,False
ANY,P-CCT,P-CCT,545,545,-63.72504340900449,-16.364738807925985,-63.72504340900449,-16.364738807925985,0.0,0.8613861,0.14271176,False
ANY,N-AAC,N-AAT,2311,1874,-80.00514080518839,3.4962897394253716,-80.28309535346206,4.244379014875712,0.7980578268207351,0.8712871,0.31371716,False
ANY,S-TCA,S-TCA,604,604,-85.86182311279921,-21.584388154669945,-85.86182311279921,-21.584388154669945,0.0,0.8712871,0.23279497,False
ANY,S-TCG,S-TCG,676,676,-83.92908448336071,-21.570792663127033,-83.92908448336071,-21.570792663127033,0.0,0.8712871,0.23031683,False
ANY,F-TTC,F-TTT,1674,2221,-90.21550180298124,-5.6036972233954385,-91.0896225827703,-2.361181881921422,3.358272305420363,0.8811881,0.2501132,False
ANY,L-TTG,L-TTG,1237,1237,-82.46504026495765,-19.45918333215694,-82.46504026495765,-19.45918333215694,0.0,0.8811881,0.19877553,False
ANY,T-ACC,T-ACT,2412,940,-93.57322962914867,-14.545654526276486,-92.3322662192274,-14.705708056644688,1.2512423096054446,0.9009901,0.22232574,False
ANY,P-CCG,P-CCT,1765,545,-64.03132958195538,-17.485326963914954,-63.72504340900449,-16.364738807925985,1.161692315152193,0.9009901,0.13403004,False
ANY,T-ACT,T-ACT,940,940,-92.3322662192274,-14.705708056644688,-92.3322662192274,-14.705708056644688,0.0,0.9306931,0.23201065,False
ANY,L-CTC,L-CTC,1043,1043,-81.9070821116593,-18.414743247677148,-81.9070821116593,-18.414743247677148,0.0,0.9306931,0.20935644,False
ANY,P-CCG,P-CCG,1765,1765,-64.03132958195538,-17.485326963914954,-64.03132958195538,-17.485326963914954,0.0,0.9306931,0.14301358,False
ANY,S-AGC,S-AGC,1384,1384,-84.57376554855071,-22.295598677470448,-84.57376554855071,-22.295598677470448,0.0,0.980198,0.21797872,False
ANY,G-GGC,G-GGC,3131,3131,87.85569193530934,-16.170141595830444,87.85569193530934,-16.170141595830444,0.0,0.990099,0.34313482,False
ANY,L-CTG,L-TTA,5316,1199,-80.18566270495182,-23.621782357665975,-79.67462795125147,-23.911621435095466,0.5875059236252517,0.990099,0.17364404,False
ANY,D-GAT,D-GAT,3544,3544,-78.21776909185526,-13.215794496760202,-78.21776909185526,-13.215794496760202,0.0,1.0,0.26367316,False
HELIX,R-AGA,R-AGG,103,63,-65.32707110902015,-38.153433288596645,-63.47511995708456,-39.08048461935872,2.071025649050084,0.00019996,0.38575283,True
HELIX,L-CTC,L-CTG,528,2812,-66.17682860403978,-37.7172403327267,-65.22351861101359,-39.34996973306157,1.8906626450854345,0.0009998,0.22240429,False
HELIX,R-AGG,R-CGC,63,1066,-63.47511995708456,-39.08048461935872,-64.86240650959502,-39.28216986026544,1.401870505851364,0.0013997201,0.31232867,False
HELIX,T-ACG,T-ACG,461,461,-65.47704157262612,-40.62124893761395,-65.47704157262612,-40.62124893761395,0.0,0.0027994402,0.19343837,False
HELIX,G-GGA,G-GGT,153,462,-63.32062790824804,-39.38382698077732,-60.92991143458184,-42.13846617870556,3.647404881312423,0.0029994,0.227899,False
HELIX,S-TCC,S-TCG,301,261,-66.28487536652021,-36.61864538586517,-65.27354974668394,-36.47083667713151,1.0220699211476405,0.0055988804,0.19877157,False
HELIX,H-CAT,H-CAT,510,510,-67.21594626360884,-38.02739922293698,-67.21594626360884,-38.02739922293698,0.0,0.0067986404,0.2035827,False
HELIX,L-CTG,L-TTA,2812,641,-65.22351861101359,-39.34996973306157,-65.02189825690398,-39.12267811295647,0.30382930694928667,0.0067986404,0.17035359,False
HELIX,S-AGT,S-TCG,264,261,-65.22679027162603,-38.076484377407276,-65.27354974668394,-36.47083667713151,1.6063284178238746,0.00859828,0.166727,False
HELIX,L-CTA,L-CTG,169,2812,-65.51481251873629,-39.32920595798473,-65.22351861101359,-39.34996973306157,0.29203300332634435,0.012966805,0.16456994,False
HELIX,P-CCC,P-CCT,92,151,-59.370039662123496,-35.431394583576875,-58.39854770552673,-36.50081779249328,1.444805392259204,0.014885383,0.20005113,False
HELIX,S-TCA,S-TCC,216,301,-64.68298427028796,-37.93930002792757,-66.28487536652021,-36.61864538586517,2.076098207645573,0.016694492,0.17383756,False
HELIX,V-GTA,V-GTC,474,534,-65.84891122198746,-41.85412198846335,-65.79402382181725,-41.827757458267094,0.060891010419560895,0.017452007,0.15299857,False
HELIX,L-CTA,L-CTC,169,528,-65.51481251873629,-39.32920595798473,-66.17682860403978,-37.7172403327267,1.7426125427684898,0.018450184,0.18194948,False
HELIX,R-AGA,R-CGA,103,140,-65.32707110902015,-38.153433288596645,-64.85462692413037,-39.180488834091456,1.1305072318954124,0.023255814,0.26252466,False
HELIX,L-CTT,L-TTA,530,641,-65.76156676288134,-39.0306754648364,-65.02189825690398,-39.12267811295647,0.7453683559126231,0.029533373,0.16342096,False
HELIX,S-AGT,S-TCC,264,301,-65.22679027162603,-38.076484377407276,-66.28487536652021,-36.61864538586517,1.8013435522680683,0.03219575,0.15237872,False
HELIX,S-AGC,S-TCG,503,261,-65.67468675663879,-36.32571564783625,-65.27354974668394,-36.47083667713151,0.4265806065671909,0.03443526,0.1619839,False
HELIX,S-AGC,S-AGT,503,264,-65.67468675663879,-36.32571564783625,-65.22679027162603,-38.076484377407276,1.8071531218274048,0.034674063,0.14692514,False
HELIX,S-AGC,S-TCA,503,216,-65.67468675663879,-36.32571564783625,-64.68298427028796,-37.93930002792757,1.8939715871968932,0.03628447,0.1494794,False
HELIX,Y-TAC,Y-TAT,586,667,-66.63089958006223,-39.10396680972522,-66.86128186076677,-39.865246034236506,0.7953754163507435,0.03776435,0.16744085,False
HELIX,S-TCA,S-TCT,216,302,-64.68298427028796,-37.93930002792757,-65.99365659087837,-36.842562892520284,1.7090038841802782,0.044208664,0.1416413,False
HELIX,I-ATC,I-ATT,1088,1290,-64.88442703947914,-42.61031613713755,-65.31409374959713,-42.34926289196508,0.5027546902801581,0.05376344,0.1346665,False
HELIX,R-AGG,R-CGG,63,222,-63.47511995708456,-39.08048461935872,-64.28524869453977,-39.78899380234248,1.076240602106748,0.054704595,0.22096801,False
HELIX,T-ACA,T-ACG,215,461,-67.44871228033371,-38.98612555597499,-65.47704157262612,-40.62124893761395,2.5614671289740443,0.055248618,0.15353364,False
HELIX,S-TCA,S-TCG,216,261,-64.68298427028796,-37.93930002792757,-65.27354974668394,-36.47083667713151,1.5827672584881236,0.05995204,0.14326687,False
HELIX,P-CCA,P-CCC,184,92,-58.26180048815391,-36.98078201565925,-59.370039662123496,-35.431394583576875,1.9049397579492127,0.062893085,0.1381971,False
HELIX,L-CTC,L-TTG,528,599,-66.17682860403978,-37.7172403327267,-65.1481952848467,-39.74245972352718,2.2714753105038286,0.065104164,0.14352053,False
HELIX,S-AGC,S-TCC,503,301,-65.67468675663879,-36.32571564783625,-66.28487536652021,-36.61864538586517,0.6768589004000196,0.071428575,0.15032405,False
HELIX,G-GGC,G-GGC,549,549,-60.61706144983857,-42.43330153951292,-60.61706144983857,-42.43330153951292,0.0,0.07331378,0.16453299,False
