condition_group,subgroup1,subgroup2,n1,n2,phi1_mean,psi1_mean,phi2_mean,psi2_mean,d12,pval,ddist,significant
ANY,S-AGT,S-TCT,395,532,-84.83614043532758,-27.346537229073217,-86.9422770772252,-22.66152435470659,5.13664843914053,0.24752475,0.2548496,False
ANY,C-TGT,C-TGT,272,272,-89.08500987269575,-16.51015012026097,-89.08500987269575,-16.51015012026097,0.0,0.2525773,0.25563794,False
ANY,L-CTG,L-CTG,4180,4180,-80.29974735465855,-23.228616178472528,-80.29974735465855,-23.228616178472528,0.0,0.26595744,0.28643227,False
ANY,L-CTC,L-CTC,728,728,-82.46047769859209,-17.788875938555954,-82.46047769859209,-17.788875938555954,0.0,0.26881722,0.29843634,False
ANY,L-CTC,L-TTG,728,800,-82.46047769859209,-17.788875938555954,-82.0715803876299,-22.575673999481406,4.802569811523126,0.2777778,0.28904077,False
ANY,N-AAC,N-AAC,1689,1689,-79.58177152948515,2.750891558508016,-79.58177152948515,2.750891558508016,0.0,0.29411766,0.16494556,False
ANY,S-TCG,S-TCT,459,532,-84.03601109481727,-23.466199186109545,-86.9422770772252,-22.66152435470659,3.0156066628118032,0.3164557,0.2750475,False
ANY,V-GTC,V-GTC,1059,1059,-94.8755213076275,80.17861394972837,-94.8755213076275,80.17861394972837,0.0,0.3164557,0.13276696,False
ANY,A-GCC,A-GCC,2098,2098,-74.78277816579664,-32.99501829530914,-74.78277816579664,-32.99501829530914,0.0,0.32258064,0.11798193,False
ANY,I-ATA,I-ATA,132,132,-87.43985635826063,9.948699012010602,-87.43985635826063,9.948699012010602,0.0,0.3267974,0.27851734,False
ANY,E-GAA,E-GAA,3311,3311,-76.34280020241673,-27.976024538454517,-76.34280020241673,-27.976024538454517,0.0,0.34013605,0.12755392,False
ANY,R-CGC,R-CGC,1711,1711,-78.50835949009345,-23.391620350562174,-78.50835949009345,-23.391620350562174,0.0,0.3448276,0.5859363,False
ANY,L-TTA,L-TTG,690,800,-79.53544918653412,-22.754483229310463,-82.0715803876299,-22.575673999481406,2.5424268347080425,0.3448276,0.26608473,False
ANY,F-TTC,F-TTC,1210,1210,-89.19250338985341,-10.507741457839682,-89.19250338985341,-10.507741457839682,0.0,0.3472222,0.14029211,False
ANY,A-GCG,A-GCG,2833,2833,-74.77415163687492,-34.19309836252649,-74.77415163687492,-34.19309836252649,0.0,0.35714287,0.11339427,False
ANY,G-GGT,G-GGT,1864,1864,91.60317084608522,-21.92672918870203,91.60317084608522,-21.92672918870203,0.0,0.35971224,0.30265278,False
ANY,N-AAC,N-AAT,1689,1076,-79.58177152948515,2.750891558508016,-79.52626941228962,2.4859032705999704,0.27073839354923984,0.3846154,0.15592204,False
ANY,V-GTG,V-GTG,2037,2037,-94.14796272704857,87.17650475443244,-94.14796272704857,87.17650475443244,0.0,0.3846154,0.13400805,False
ANY,R-CGA,R-CGT,154,1585,-82.27820727040113,-21.20993327870775,-78.35873736613516,-25.517965814666574,5.82420712726861,0.3875969,0.6266941,False
ANY,S-AGC,S-AGC,1007,1007,-83.77900473672803,-22.13687191134852,-83.77900473672803,-22.13687191134852,0.0,0.390625,0.2508473,False
ANY,F-TTT,F-TTT,1409,1409,-89.74011380655918,-8.686676421330883,-89.74011380655918,-8.686676421330883,0.0,0.4,0.13545883,False
ANY,T-ACC,T-ACC,1825,1825,-93.55301226920544,-15.866619941946123,-93.55301226920544,-15.866619941946123,0.0,0.4032258,0.24740693,False
ANY,S-AGC,S-TCT,1007,532,-83.77900473672803,-22.13687191134852,-86.9422770772252,-22.66152435470659,3.2064859404769055,0.40650406,0.24205121,False
ANY,L-CTC,L-CTT,728,637,-82.46047769859209,-17.788875938555954,-81.27774165134517,-21.52266544268783,3.916637412197182,0.41322315,0.2803225,False
ANY,R-AGA,R-CGG,40,276,-81.85699633447561,-17.61086584085979,-80.47251698971402,-27.22643347516042,9.714727169914823,0.4385965,0.5530934,False
ANY,V-GTA,V-GTC,785,1059,-93.02688962762853,76.43959764333414,-94.8755213076275,80.17861394972837,4.1710528680151935,0.44642857,0.12445777,False
ANY,R-AGG,R-CGA,33,154,-80.2841335422159,-25.85679954655986,-82.27820727040113,-21.20993327870775,5.056648706874968,0.45045045,0.5426212,False
ANY,P-CCT,P-CCT,321,321,-62.9342031257654,-18.61408402615126,-62.9342031257654,-18.61408402615126,0.0,0.4587156,0.16278128,False
ANY,P-CCC,P-CCC,269,269,-62.97962388374599,-13.635236413690684,-62.97962388374599,-13.635236413690684,0.0,0.4587156,0.14663611,False
ANY,A-GCT,A-GCT,1140,1140,-74.5295762230751,-32.17355827402087,-74.5295762230751,-32.17355827402087,0.0,0.46296296,0.107216574,False
ANY,V-GTA,V-GTG,785,2037,-93.02688962762853,76.43959764333414,-94.14796272704857,87.17650475443244,10.795275781868503,0.46728972,0.1198196,False
ANY,Q-CAG,Q-CAG,2293,2293,-77.77596513558215,-26.14381434076755,-77.77596513558215,-26.14381434076755,0.0,0.4716981,0.12675145,False
ANY,R-CGA,R-CGC,154,1711,-82.27820727040113,-21.20993327870775,-78.50835949009345,-23.391620350562174,4.355629778365855,0.48076922,0.621824,False
ANY,R-AGA,R-AGA,40,40,-81.85699633447561,-17.61086584085979,-81.85699633447561,-17.61086584085979,0.0,0.4950495,0.51025426,False
ANY,R-AGA,R-CGA,40,154,-81.85699633447561,-17.61086584085979,-82.27820727040113,-21.20993327870775,3.623631476119052,0.5049505,0.5404944,False
ANY,K-AAA,K-AAA,2642,2642,-77.78591672120287,-25.457993338659275,-77.78591672120287,-25.457993338659275,0.0,0.5049505,0.1520636,False
ANY,Y-TAC,Y-TAC,1054,1054,-90.61434386937496,-11.843583879295252,-90.61434386937496,-11.843583879295252,0.0,0.5346535,0.13263215,False
ANY,E-GAA,E-GAG,3311,1414,-76.34280020241673,-27.976024538454517,-75.13534570056353,-29.967434492863436,2.3288752608425534,0.5346535,0.11716175,False
ANY,R-CGC,R-CGG,1711,276,-78.50835949009345,-23.391620350562174,-80.47251698971402,-27.22643347516042,4.30856198561732,0.56435645,0.5323946,False
ANY,L-CTA,L-CTA,177,177,-82.91914539192595,-15.367696821191494,-82.91914539192595,-15.367696821191494,0.0,0.56435645,0.26191652,False
ANY,D-GAC,D-GAC,1547,1547,-76.37813277099319,-15.271329682191784,-76.37813277099319,-15.271329682191784,0.0,0.56435645,0.14233734,False
ANY,L-CTT,L-TTA,637,690,-81.27774165134517,-21.52266544268783,-79.53544918653412,-22.754483229310463,2.133766175656839,0.6039604,0.23176792,False
ANY,T-ACG,T-ACG,868,868,-89.58791670128379,-16.571512539764363,-89.58791670128379,-16.571512539764363,0.0,0.63366336,0.20513742,False
ANY,K-AAG,K-AAG,640,640,-78.59852481732679,-25.397233683350134,-78.59852481732679,-25.397233683350134,0.0,0.63366336,0.1421632,False
ANY,Y-TAT,Y-TAT,1100,1100,-92.38309648703064,-2.754529488014694,-92.38309648703064,-2.754529488014694,0.0,0.63366336,0.12841977,False
ANY,R-AGG,R-CGG,33,276,-80.2841335422159,-25.85679954655986,-80.47251698971402,-27.22643347516042,1.3825286332170799,0.64356434,0.47492915,False
ANY,L-CTC,L-CTG,728,4180,-82.46047769859209,-17.788875938555954,-80.29974735465855,-23.228616178472528,5.853164058606487,0.64356434,0.25978893,False
ANY,V-GTC,V-GTG,1059,2037,-94.8755213076275,80.17861394972837,-94.14796272704857,87.17650475443244,7.035610648887263,0.65346533,0.11733363,False
ANY,P-CCA,P-CCA,418,418,-63.653565479340315,-18.85868163806588,-63.653565479340315,-18.85868163806588,0.0,0.6633663,0.1523156,False
ANY,S-TCA,S-TCA,305,305,-85.74815510463186,-21.131095820212877,-85.74815510463186,-21.131095820212877,0.0,0.6732673,0.21248217,False
ANY,P-CCA,P-CCG,418,1391,-63.653565479340315,-18.85868163806588,-63.90624149749576,-17.27986121330263,1.5989118499155928,0.6930693,0.14286454,False
ANY,L-TTG,L-TTG,800,800,-82.0715803876299,-22.575673999481406,-82.0715803876299,-22.575673999481406,0.0,0.7029703,0.22585021,False
ANY,P-CCG,P-CCG,1391,1391,-63.90624149749576,-17.27986121330263,-63.90624149749576,-17.27986121330263,0.0,0.7326733,0.12721375,False
ANY,G-GGC,G-GGC,2352,2352,87.77682374096321,-15.407284597620889,87.77682374096321,-15.407284597620889,0.0,0.7425743,0.27302024,False
ANY,P-CCA,P-CCT,418,321,-63.653565479340315,-18.85868163806588,-62.9342031257654,-18.61408402615126,0.7598093099555787,0.7425743,0.13610673,False
ANY,L-CTA,L-TTA,177,690,-82.91914539192595,-15.367696821191494,-79.53544918653412,-22.754483229310463,8.124900827059625,0.75247526,0.22505344,False
ANY,T-ACC,T-ACG,1825,868,-93.55301226920544,-15.866619941946123,-89.58791670128379,-16.571512539764363,4.027264137998758,0.77227724,0.21700147,False
ANY,S-TCT,S-TCT,532,532,-86.9422770772252,-22.66152435470659,-86.9422770772252,-22.66152435470659,0.0,0.8118812,0.2158768,False
ANY,D-GAT,D-GAT,2386,2386,-77.79998008070392,-14.015589158001186,-77.79998008070392,-14.015589158001186,0.0,0.8118812,0.13736106,False
ANY,R-CGC,R-CGT,1711,1585,-78.50835949009345,-23.391620350562174,-78.35873736613516,-25.517965814666574,2.1316031086239144,0.85148513,0.5170192,False
ANY,L-CTG,L-CTT,4180,637,-80.29974735465855,-23.228616178472528,-81.27774165134517,-21.52266544268783,1.9664029997118846,0.85148513,0.2244073,False
ANY,L-CTT,L-CTT,637,637,-81.27774165134517,-21.52266544268783,-81.27774165134517,-21.52266544268783,0.0,0.85148513,0.20972982,False
ANY,M-ATG,M-ATG,1630,1630,-81.300192483147,-26.918241679431105,-81.300192483147,-26.918241679431105,0.0,0.85148513,0.10229071,False
ANY,P-CCG,P-CCT,1391,321,-63.90624149749576,-17.27986121330263,-62.9342031257654,-18.61408402615126,1.6507601613929055,0.8613861,0.1256984,False
ANY,R-CGT,R-CGT,1585,1585,-78.35873736613516,-25.517965814666574,-78.35873736613516,-25.517965814666574,0.0,0.8712871,0.50760657,False
ANY,I-ATC,I-ATC,1856,1856,-89.03744443531578,12.026191548076483,-89.03744443531578,12.026191548076483,0.0,0.8712871,0.22483575,False
ANY,S-TCC,S-TCG,581,459,-84.0386202270802,-26.436182295737236,-84.03601109481727,-23.466199186109545,2.9699842556897402,0.8712871,0.19403644,False
ANY,A-GCA,A-GCA,1490,1490,-74.6115248327369,-32.61759570215257,-74.6115248327369,-32.61759570215257,0.0,0.8712871,0.099676825,False
ANY,G-GGG,G-GGG,721,721,4.075391170186311,-21.59034578717349,4.075391170186311,-21.59034578717349,0.0,0.8811881,0.21758127,False
ANY,W-TGG,W-TGG,1055,1055,-84.24861439311225,-21.890503572891575,-84.24861439311225,-21.890503572891575,0.0,0.8910891,0.10851248,False
ANY,T-ACT,T-ACT,604,604,-90.49916638940104,-23.615117800583334,-90.49916638940104,-23.615117800583334,0.0,0.9009901,0.18920067,False
ANY,S-TCC,S-TCC,581,581,-84.0386202270802,-26.436182295737236,-84.0386202270802,-26.436182295737236,0.0,0.9009901,0.18791685,False
ANY,E-GAG,E-GAG,1414,1414,-75.13534570056353,-29.967434492863436,-75.13534570056353,-29.967434492863436,0.0,0.9108911,0.09167263,False
ANY,V-GTT,V-GTT,1382,1382,-94.32624432476425,66.05380323670951,-94.32624432476425,66.05380323670951,0.0,0.9207921,0.10124635,False
ANY,R-CGG,R-CGT,276,1585,-80.47251698971402,-27.22643347516042,-78.35873736613516,-25.517965814666574,2.717889998511811,0.9306931,0.46881965,False
ANY,C-TGC,C-TGC,394,394,-91.61804016790833,10.70123730193156,-91.61804016790833,10.70123730193156,0.0,0.9405941,0.21269888,False
ANY,N-AAT,N-AAT,1076,1076,-79.52626941228962,2.4859032705999704,-79.52626941228962,2.4859032705999704,0.0,0.96039605,0.12861095,False
ANY,V-GTA,V-GTA,785,785,-93.02688962762853,76.43959764333414,-93.02688962762853,76.43959764333414,0.0,0.980198,0.090284206,False
HELIX,S-AGC,S-TCA,385,112,-65.70975294783763,-36.07398561088085,-64.1433651749111,-38.266326070293196,2.694425234655828,0.00039992,0.32478637,False
HELIX,S-TCA,S-TCG,112,179,-64.1433651749111,-38.266326070293196,-64.9861558769773,-36.728160639017155,1.7539239041252253,0.0013997201,0.26097417,False
HELIX,V-GTA,V-GTC,304,382,-65.58958259958042,-41.73834686693704,-66.11187350503296,-41.62942242514826,0.5335281847638659,0.0013997201,0.15076332,False
HELIX,S-TCC,S-TCG,218,179,-65.15932849319381,-37.90097925158921,-64.9861558769773,-36.728160639017155,1.1855345853254216,0.0017996401,0.2725313,False
HELIX,S-TCA,S-TCC,112,218,-64.1433651749111,-38.266326070293196,-65.15932849319381,-37.90097925158921,1.0796572428475386,0.0021995602,0.2642494,False
HELIX,R-AGG,R-CGG,20,141,-63.018760867690155,-38.69055594983186,-64.64007702192194,-40.05926780289447,2.121800699567941,0.00319936,0.4887473,False
HELIX,H-CAC,H-CAT,292,354,-66.83870808555987,-37.961627916324346,-67.09948470807096,-38.0301278835104,0.2696232414922365,0.00519896,0.17460775,False
HELIX,I-ATA,I-ATT,57,901,-64.56538207315867,-42.139695612756164,-65.08542584637428,-42.77196280912966,0.8186619165872561,0.0067986404,0.2486565,False
HELIX,Q-CAA,Q-CAA,539,539,-65.35392058264748,-38.48816036925146,-65.35392058264748,-38.48816036925146,0.0,0.0067986404,0.10324407,False
HELIX,Y-TAC,Y-TAT,435,416,-66.49648828738555,-39.0813998647075,-66.78772072340573,-39.886190809326344,0.8558649404729354,0.009798041,0.13601585,False
HELIX,R-AGA,R-AGG,18,20,-64.74055593480199,-35.75492356908745,-63.018760867690155,-38.69055594983186,3.403309525741923,0.0126807,0.50779665,False
HELIX,L-CTC,L-TTA,365,365,-66.3676299385041,-37.69439676504759,-65.72874770391944,-38.610359283692155,1.116762215169176,0.01310616,0.25560156,False
HELIX,A-GCG,A-GCT,1734,656,-63.62935245873262,-39.307636220585835,-63.46954652272183,-38.95152723273429,0.3903223647357813,0.013192612,0.07657034,False
HELIX,V-GTA,V-GTT,304,512,-65.58958259958042,-41.73834686693704,-65.48273112020475,-41.75144033957596,0.1076507207152709,0.015432099,0.12159449,False
HELIX,S-AGC,S-AGT,385,152,-65.70975294783763,-36.07398561088085,-65.39773624617311,-38.521904918845905,2.46772432828826,0.016015375,0.21310472,False
HELIX,T-ACC,T-ACT,641,234,-67.4861826981204,-39.23596021543572,-67.1810849780851,-39.56645599389971,0.4497911497053472,0.01917178,0.2536841,False
HELIX,Q-CAA,Q-CAG,539,1223,-65.35392058264748,-38.48816036925146,-64.88233700159311,-39.13938134057174,0.8040396926815147,0.020885548,0.089480184,False
HELIX,A-GCT,A-GCT,656,656,-63.46954652272183,-38.95152723273429,-63.46954652272183,-38.95152723273429,0.0,0.022251891,0.07036477,False
HELIX,A-GCA,A-GCT,866,656,-63.552123509787286,-39.431204587955115,-63.46954652272183,-38.95152723273429,0.48673331908187073,0.022351364,0.06588438,False
HELIX,R-AGG,R-CGC,20,842,-63.018760867690155,-38.69055594983186,-64.89807375744083,-39.29858280484098,1.975224947694639,0.028620493,0.42790103,False
HELIX,T-ACC,T-ACG,641,327,-67.4861826981204,-39.23596021543572,-65.13792951052416,-41.10600453848268,3.001892536920008,0.029603316,0.22580904,False
HELIX,S-AGT,S-TCG,152,179,-65.39773624617311,-38.521904918845905,-64.9861558769773,-36.728160639017155,1.840357829805309,0.029815147,0.19667296,False
HELIX,I-ATA,I-ATC,57,793,-64.56538207315867,-42.139695612756164,-65.01735618110592,-42.52680682925039,0.5950930080166936,0.03117207,0.256858,False
HELIX,P-CCA,P-CCC,111,61,-58.29662079254263,-37.27695267844934,-58.679036253982474,-36.2848198901808,1.0632822084027178,0.03481894,0.21562414,False
HELIX,L-CTT,L-TTA,325,365,-66.19923162451742,-38.57405341315895,-65.72874770391944,-38.610359283692155,0.4718826504295616,0.035161745,0.20124945,False
HELIX,S-AGC,S-TCC,385,218,-65.70975294783763,-36.07398561088085,-65.15932849319381,-37.90097925158921,1.908107136263258,0.035285816,0.2078634,False
HELIX,L-CTC,L-CTG,365,2204,-66.3676299385041,-37.69439676504759,-65.20353347750213,-39.351868525650836,2.0254217357662756,0.037509378,0.23367563,False
HELIX,V-GTA,V-GTG,304,759,-65.58958259958042,-41.73834686693704,-65.98041968426689,-41.681690447771786,0.394922241205592,0.040783033,0.10878324,False
HELIX,D-GAC,D-GAT,616,939,-64.10216547383757,-38.474161896547514,-64.08618966136892,-38.98119415939424,0.5072838871396428,0.04775549,0.08154958,False
HELIX,L-CTA,L-CTA,86,86,-66.1376506389606,-39.07294067542044,-66.1376506389606,-39.07294067542044,0.0,0.05,0.24070473,False
